ticker,cycle,entry,window,return_k0_c0,return_k0_c0_straddle,difference,u,g,theory,wing_gap,u_bin,g_bin
GLD,40,2011-09-19,estimation,0.0584487305152797,-0.14274350754334778,0.20119223805862746,1.0056809255897683,1.147660970762693,0.12441533421659656,0.13772593264606833,"(0.954, 1.099]","(0.997, 1.181]"
GLD,41,2011-10-24,estimation,0.12352005413784327,-0.03407949438277801,0.15759954852062127,0.8931228831483321,1.3155748539972234,0.2867959364302757,0.2742737214356104,"(0.838, 0.954]","(1.263, 1.784]"
GLD,42,2011-11-21,estimation,0.3106857237080215,0.039653137513216564,0.2710325861948049,0.9542981202642702,1.3161663668163126,0.26237578787495086,0.27472324346640253,"(0.838, 0.954]","(1.263, 1.784]"
GLD,43,2011-12-19,estimation,0.5249312728230773,0.18284720439289326,0.342084068430184,0.7864096792641028,1.434502865342248,0.3552915556396375,0.360818353887443,"(0.729, 0.838]","(1.263, 1.784]"
GLD,44,2012-01-23,estimation,0.29175425012822387,0.02472623598291072,0.26702801414531313,0.894740676136057,1.302700042950104,0.280200988458261,0.2644390666914461,"(0.838, 0.954]","(1.263, 1.784]"
GLD,45,2012-02-21,estimation,-0.7673209600944342,-0.6895545431433686,-0.07776641695106556,1.427198385812177,1.2362347922915993,-0.22046211134071902,0.212070302396087,"(1.099, 2.982]","(1.181, 1.263]"
GLD,46,2012-03-19,estimation,0.2735836380033632,0.12922582871203553,0.1443578092913277,0.9021782108620557,1.277141107809004,0.2648754733825711,0.2446240704046779,"(0.838, 0.954]","(1.263, 1.784]"
GLD,47,2012-04-23,estimation,0.12134905197126562,0.005617669049660706,0.11573138292160491,1.0125688405098439,1.2669642102251055,0.20331499695471933,0.23662365328817916,"(0.954, 1.099]","(1.263, 1.784]"
GLD,48,2012-05-21,estimation,0.09020621487342623,0.029075173770271245,0.06113104110315498,1.0326263347420452,1.3529063475883973,0.2444585882431558,0.3022551284547379,"(0.954, 1.099]","(1.263, 1.784]"
GLD,49,2012-06-18,estimation,0.32739802721950007,0.07365132766025839,0.2537466995592417,0.9053977134821262,1.2591508053974834,0.2543676573008187,0.23043752977732282,"(0.838, 0.954]","(1.181, 1.263]"
GLD,50,2012-07-23,estimation,0.6453444000390509,0.34293809361618943,0.3024063064228615,0.5868339548150443,1.2758100198613072,0.31690811541671265,0.24358128658176148,"(0.377, 0.729]","(1.263, 1.784]"
GLD,51,2012-08-20,estimation,0.05840415148561521,-0.21389537898715685,0.27229953047277206,1.0628794285052636,1.1941890397045738,0.11687118192216694,0.1774673271490744,"(0.954, 1.099]","(1.181, 1.263]"
GLD,52,2012-09-24,estimation,0.6183909308583383,0.3743260644810009,0.24406486637733737,0.633208944515921,1.1334036519283979,0.27944833439897326,0.12522518684841838,"(0.377, 0.729]","(0.997, 1.181]"
GLD,53,2012-10-22,estimation,0.13740642277384255,0.21869844793759807,-0.08129202516375553,1.003903190060147,1.2453397628839764,0.19462876949638752,0.2194083946005573,"(0.954, 1.099]","(1.181, 1.263]"
GLD,54,2012-11-19,estimation,0.5182736587144798,0.1875292512611489,0.33074440745333095,0.8391976154591483,1.2603229489890386,0.28041017263964474,0.23136799684337708,"(0.838, 0.954]","(1.181, 1.263]"
GLD,55,2012-12-24,estimation,0.42972211187448417,0.23427294901356666,0.1954491628609175,0.7938492616917828,1.3241012661358322,0.3179063210678288,0.2807339395868404,"(0.729, 0.838]","(1.263, 1.784]"
GLD,56,2013-01-22,estimation,0.39210446696344975,0.08864741772104248,0.30345704924240724,0.9407335797649438,1.2745877916590362,0.2464074031855702,0.24262282567788493,"(0.838, 0.954]","(1.263, 1.784]"
GLD,57,2013-02-19,estimation,0.2935731571198574,0.15647215573564427,0.1371010013842131,0.9630396822740599,1.3255229833682298,0.26335703529510646,0.2818070859917363,"(0.954, 1.099]","(1.263, 1.784]"
GLD,58,2013-03-18,estimation,-5.213736963591963,-0.5342958550248729,-4.67944110856709,2.9815527773549135,1.2142247582894834,-4.339708713537381,0.19410581412522315,"(1.099, 2.982]","(1.181, 1.263]"
GLD,59,2013-04-22,estimation,0.3721388549952912,0.057684935993200216,0.31445391900209096,0.8735498688511014,1.1924229841757445,0.23360130739557272,0.1759873581943313,"(0.838, 0.954]","(1.181, 1.263]"
GLD,60,2013-05-20,estimation,0.10074724207751881,0.14837865327273228,-0.04763141119521347,1.102143610213759,1.2388668067179818,0.12163421973854882,0.21419709623722955,"(1.099, 2.982]","(1.181, 1.263]"
GLD,61,2013-06-24,estimation,0.15894475206542974,0.1358424690361165,0.023102283029313248,1.0715413414410877,1.2895691938237468,0.18116581764868456,0.254308204320932,"(0.954, 1.099]","(1.263, 1.784]"
GLD,62,2013-07-22,estimation,0.34676009699950194,-0.11119532568723466,0.4579554226867366,0.8948684417270004,1.296223939716504,0.2770820365676806,0.25945537599422325,"(0.838, 0.954]","(1.263, 1.784]"
GLD,63,2013-08-19,estimation,-0.0769494105660599,-0.3664471302245958,0.2894977196585359,1.137621828906832,1.2697716115908806,0.1183964707466667,0.238837050905529,"(1.099, 2.982]","(1.263, 1.784]"
GLD,64,2013-09-23,estimation,0.13765644021221485,0.01676433882112894,0.12089210139108592,0.9917830922480598,1.242006435073665,0.19981159009494665,0.21672816471659648,"(0.954, 1.099]","(1.181, 1.263]"
GLD,65,2013-10-21,estimation,0.5717093070453845,0.2960728158074651,0.2756364912379194,0.688112783558495,1.2147050953044327,0.2983068918017386,0.19450132741721898,"(0.377, 0.729]","(1.181, 1.263]"
GLD,66,2013-11-18,estimation,0.016655946721874187,-0.20290742999566116,0.21956337671753534,1.1496362206075603,1.2506757109007816,0.09287671995256996,0.22368397398019682,"(1.099, 2.982]","(1.181, 1.263]"
GLD,67,2013-12-23,estimation,0.4657882812293166,0.1657928582234106,0.299995423005906,0.7383340227893592,1.3192083470361191,0.3251035194855528,0.2770318195902017,"(0.729, 0.838]","(1.263, 1.784]"
GLD,68,2014-01-21,estimation,-0.10667274790844387,-0.17125409219948273,0.06458134429103886,1.0632934426383724,1.2408563120338454,0.15215414778750813,0.2158017155011311,"(0.954, 1.099]","(1.181, 1.263]"
GLD,69,2014-02-24,estimation,-0.04740150210846386,-0.008368236219934091,-0.03903326588852977,1.0548139510821157,1.255906575653005,0.16889417570475218,0.22785768283762092,"(0.954, 1.099]","(1.181, 1.263]"
GLD,70,2014-03-24,estimation,0.4954060296466567,0.1855541354366068,0.3098518942100499,0.763002931249848,1.265390614305192,0.30292881143703165,0.23538086052690435,"(0.729, 0.838]","(1.263, 1.784]"
GLD,71,2014-04-21,estimation,0.5491175599732233,0.4154833708837984,0.13363418908942493,0.6883989162123413,1.2005615283432831,0.2936727346260667,0.1827893876301109,"(0.377, 0.729]","(1.181, 1.263]"
GLD,72,2014-05-19,estimation,-0.02504573438135932,-0.6779384896701401,0.6528927552887809,1.1390675338959257,1.2128871887931467,0.06932678738283404,0.19300362381764077,"(1.099, 2.982]","(1.181, 1.263]"
GLD,73,2014-06-23,estimation,-0.13600309048171885,-0.3522743960704032,0.21627130558868432,1.13876692494522,1.2490583364372017,0.10055271867512694,0.22238993656769862,"(1.099, 2.982]","(1.181, 1.263]"
GLD,74,2014-07-21,estimation,0.49114609150047167,0.4023531765564404,0.0887929149440313,0.7377152172441634,1.1796817141985683,0.2763842199053359,0.165244668362861,"(0.729, 0.838]","(0.997, 1.181]"
GLD,75,2014-08-18,estimation,0.4168433961895362,-0.052763144200722166,0.46960654039025834,0.8637129838108786,1.2029308683616584,0.2435608719779584,0.18476096930777192,"(0.838, 0.954]","(1.181, 1.263]"
GLD,76,2014-09-22,estimation,0.49373888416794026,0.2425464782996673,0.25119240586827296,0.7340564827815338,1.3809007116808563,0.3438481822457826,0.3227359758836871,"(0.729, 0.838]","(1.263, 1.784]"
GLD,77,2014-10-20,estimation,-0.35007460211189684,-0.05089222491283738,-0.29918237719905943,1.3106549002926182,1.2810551736578906,-0.030283650196231138,0.24768409275826517,"(1.099, 2.982]","(1.263, 1.784]"
GLD,78,2014-11-24,estimation,-0.4325844697019876,0.02552051296853661,-0.45810498267052424,1.2548552647147915,1.2082999475005625,-0.048349075101416616,0.18921436960211555,"(1.099, 2.982]","(1.181, 1.263]"
GLD,79,2014-12-22,estimation,0.0744052394786679,-0.038164600679633794,0.11256984015830168,1.0017661919601006,1.2463752313358103,0.19660296492878682,0.22023952377371098,"(0.954, 1.099]","(1.181, 1.263]"
GLD,80,2015-01-20,estimation,0.35354278639038267,0.04265334276342987,0.3108894436269528,0.8418586457089224,1.1783748497915707,0.24041507324959888,0.16413624326334772,"(0.838, 0.954]","(0.997, 1.181]"
GLD,81,2015-02-23,estimation,0.43577692690031483,0.17423030986871196,0.26154661703160287,0.7619034209902109,1.16711527657432,0.26452596859284144,0.15453512869530958,"(0.729, 0.838]","(0.997, 1.181]"
GLD,82,2015-03-23,estimation,0.4123406464725225,0.2091825692000566,0.2031580772724659,0.8059607398019429,1.254685658328482,0.2882432463482685,0.22688506975912562,"(0.729, 0.838]","(1.181, 1.263]"
GLD,83,2015-04-20,estimation,-0.3147470965329564,-0.4103893009162573,0.0956422043833009,1.1819667085042307,1.2644663697540497,0.07711700001885347,0.2346501910874178,"(1.099, 2.982]","(1.263, 1.784]"
GLD,84,2015-05-18,estimation,0.6353271007063489,0.18614342698128894,0.44918367372505996,0.6915586518868047,1.223637912249999,0.3007131540384316,0.201828317000619,"(0.377, 0.729]","(1.181, 1.263]"
GLD,85,2015-06-22,estimation,0.6534764761083561,0.20559263672383574,0.44788383938452037,0.6564062222844942,1.2478898083568466,0.311128036848277,0.2214539714631794,"(0.377, 0.729]","(1.181, 1.263]"
GLD,86,2015-07-20,estimation,0.6050878621433615,0.3864970245037195,0.21859083763964204,0.661287496963957,1.2386588018943623,0.30824341979592484,0.21402918287771863,"(0.377, 0.729]","(1.181, 1.263]"
GLD,87,2015-08-24,estimation,0.6542239430703828,0.36507808218162524,0.28914586088875754,0.6362492410442201,1.2988420384746542,0.3245769323739879,0.26147312788832755,"(0.377, 0.729]","(1.263, 1.784]"
GLD,88,2015-09-21,estimation,-0.14467079984590678,-0.20021045862394626,0.055539658778039486,1.108594761926188,1.203797275185221,0.08767340622608866,0.18548095661777464,"(1.099, 2.982]","(1.181, 1.263]"
GLD,89,2015-10-19,estimation,0.5656156144857692,0.10728600712398771,0.4583296073617815,0.7207101527196879,1.1998879260483992,0.28781711916458225,0.1822281574727065,"(0.377, 0.729]","(1.181, 1.263]"
GLD,90,2015-11-23,estimation,-0.03522311108481459,-0.17406528167182692,0.13884217058701231,1.1142122596460118,1.2637428958551655,0.1318376297926992,0.23407786985715148,"(1.099, 2.982]","(1.263, 1.784]"
GLD,91,2015-12-21,estimation,0.13342637906768334,-0.05860090087281565,0.192027279940499,1.0186373464946108,1.2422928009386744,0.1833897761234744,0.2169587052747761,"(0.954, 1.099]","(1.181, 1.263]"
GLD,92,2016-01-19,estimation,-0.8366963917922194,-0.02962675366915467,-0.8070696381230648,1.5691264481043035,1.2473022395281588,-0.40486007425761894,0.22098301064872325,"(1.099, 2.982]","(1.181, 1.263]"
GLD,93,2016-02-22,estimation,0.5178022868847231,0.15690002199236935,0.3609022648923537,0.7664586971440428,1.1317945469138615,0.2474078358109445,0.12380446764952796,"(0.729, 0.838]","(0.997, 1.181]"
GLD,94,2016-03-21,estimation,-0.03272882742037986,-0.08322146028999206,0.0504926328696122,1.0648742164960867,1.1611447798153551,0.08828876680007547,0.14940639762435892,"(0.954, 1.099]","(0.997, 1.181]"
GLD,95,2016-04-18,estimation,0.197356931493538,0.06991195597753516,0.12744497551600284,0.9445102054370288,1.1480435330167291,0.16744949082238647,0.13805921792468107,"(0.838, 0.954]","(0.997, 1.181]"
GLD,96,2016-05-23,estimation,0.09875922645449559,-0.10858780762646819,0.20734703408096378,1.0295615484302507,1.1470473229173341,0.1054523501190946,0.13719109528859083,"(0.954, 1.099]","(0.997, 1.181]"
GLD,97,2016-06-20,estimation,-0.05164429062908532,-0.1731586746833936,0.12151438405430828,1.12027422585563,1.0973489273835033,-0.0234042430420085,0.09289720490555506,"(1.099, 2.982]","(0.997, 1.181]"
GLD,98,2016-07-18,estimation,0.3743286842959353,0.3297400487805741,0.044588635515361186,0.7953996614428511,1.0958099375559858,0.21805444879179403,0.09149375884906764,"(0.729, 0.838]","(0.997, 1.181]"
GLD,99,2016-08-22,estimation,0.4620565571286972,0.1761496442536596,0.2859069128750376,0.7543597598975336,1.1417480095480719,0.2559497407043229,0.13256042974715948,"(0.729, 0.838]","(0.997, 1.181]"
GLD,100,2016-09-19,estimation,0.15404982509738474,-0.14743018523314602,0.30148001033053073,0.9231413694660165,1.1264587872947214,0.16662013883476268,0.11907889548476927,"(0.838, 0.954]","(0.997, 1.181]"
GLD,101,2016-10-24,estimation,0.017706780807705318,-0.22940866045328903,0.24711544126099436,1.0543614528450025,1.170934404922275,0.10496747435035225,0.15780206675478597,"(0.954, 1.099]","(0.997, 1.181]"
GLD,102,2016-11-21,estimation,0.31134508382647885,-0.12346562562994735,0.4348107094564262,0.9900254435254766,1.2658964606198155,0.21575170999445015,0.2357805357169435,"(0.954, 1.099]","(1.263, 1.784]"
GLD,103,2016-12-19,estimation,0.5216591699882944,0.11445231283863064,0.40720685714966376,0.779517435155728,1.2471384259671545,0.2922840863472069,0.22085166772803907,"(0.729, 0.838]","(1.181, 1.263]"
GLD,104,2017-01-23,estimation,0.4737836086063917,0.23288841032879215,0.24089519827759953,0.7666437678236989,1.1929428801608073,0.27396077644385136,0.1764232628084351,"(0.729, 0.838]","(1.181, 1.263]"
GLD,105,2017-02-21,estimation,0.277094508225644,0.19860673666206802,0.078487771563576,0.8817196945556447,1.1907438246814404,0.22882559285809012,0.17457817461059208,"(0.838, 0.954]","(1.181, 1.263]"
GLD,106,2017-03-20,estimation,0.5174132698834019,0.08437821133101839,0.43303505855238345,0.7744987773260501,1.2117686667850431,0.2794799073704414,0.19208100044008067,"(0.729, 0.838]","(1.181, 1.263]"
GLD,107,2017-04-24,estimation,-0.14197323886102198,-0.1138612631792464,-0.028111975681775578,0.9994157659989593,1.075116835605242,0.07037080990822009,0.07242933995786335,"(0.954, 1.099]","(0.997, 1.181]"
GLD,108,2017-05-22,estimation,0.46033337551772063,0.38942891965644594,0.0709044558612747,0.7811593664051438,1.1817471544006777,0.26479683195761783,0.16699398273457797,"(0.729, 0.838]","(1.181, 1.263]"
GLD,109,2017-06-19,estimation,0.17057546984628363,-0.05149010046758739,0.22206557031387103,0.9639313445357413,1.2644569812543698,0.22909919860007588,0.2346427661888528,"(0.954, 1.099]","(1.263, 1.784]"
GLD,110,2017-07-24,estimation,0.3741961873272858,0.01943053596849023,0.35476565135879556,0.8685493134556577,1.2484889261561245,0.26431655327660686,0.22193396097959175,"(0.838, 0.954]","(1.181, 1.263]"
GLD,111,2017-08-21,estimation,0.16868306794305718,-0.012970237240627203,0.1816533051836844,1.0368870297843906,1.2780641211490307,0.19566576807765657,0.24534652773977803,"(0.954, 1.099]","(1.263, 1.784]"
GLD,112,2017-09-18,estimation,0.2799400734164517,0.0601647704863348,0.21977530293011693,0.8544205385150574,1.2096332993137457,0.25090337587533273,0.1903172552587751,"(0.838, 0.954]","(1.181, 1.263]"
GLD,113,2017-10-23,estimation,0.41209118454624405,0.019041622402109673,0.3930495621441344,0.7717973799445168,1.2469284046779572,0.2940865559272677,0.22068325099829214,"(0.729, 0.838]","(1.181, 1.263]"
GLD,114,2017-11-20,estimation,0.4409358571682267,0.027787089522582194,0.4131487676456445,0.8784518180312592,1.2413956026969444,0.2568308013900312,0.2162362327782726,"(0.838, 0.954]","(1.181, 1.263]"
GLD,115,2017-12-18,estimation,0.13643749857261997,-0.08904630837622574,0.2254838069488457,0.9814431754640671,1.3176574867356052,0.2504256566008598,0.2758555288138769,"(0.954, 1.099]","(1.263, 1.784]"
GLD,116,2018-01-22,estimation,-0.11499468456399022,-0.35701353243844325,0.24201884787445305,1.1391734829656588,1.3352496862495482,0.16728317836117856,0.28911830526265286,"(1.099, 2.982]","(1.263, 1.784]"
GLD,117,2018-02-20,estimation,0.6626756860560777,0.3800181005896196,0.28265758546645814,0.6096618387137951,1.2849214581303472,0.3203931404349777,0.250697594401602,"(0.377, 0.729]","(1.263, 1.784]"
GLD,118,2018-03-19,estimation,-0.31689838310774676,-0.23821080248450135,-0.0786875806232454,1.2338305394242306,1.278337879073928,0.04295774676418529,0.24556070213482217,"(1.099, 2.982]","(1.263, 1.784]"
GLD,119,2018-04-23,estimation,0.34020448596594727,0.16011510875396698,0.1800893772119803,0.7861008614345141,1.219635006343908,0.27942914314682454,0.19855163885541444,"(0.729, 0.838]","(1.181, 1.263]"
GLD,120,2018-05-21,estimation,0.5238721019958777,-0.12128867334567986,0.6451607753415576,0.7733724945386977,1.3441450565150543,0.32840190716793705,0.29575816523170073,"(0.729, 0.838]","(1.263, 1.784]"
GLD,121,2018-06-18,estimation,0.0825081596720596,-0.04213367909502689,0.12464183876708648,0.9896396915288943,1.2941734867228034,0.23287351674851253,0.2578722572024729,"(0.954, 1.099]","(1.263, 1.784]"
GLD,122,2018-07-23,estimation,0.0976343282008182,0.0323215946893,0.0653127335115182,0.989553960527714,1.3223374266805055,0.2490341650211798,0.2794009484079477,"(0.954, 1.099]","(1.263, 1.784]"
GLD,123,2018-08-20,estimation,0.3957147203075156,0.24942304901644516,0.14629167129107043,0.8623999906576695,1.3153953700877021,0.2969929953169751,0.27413728210371935,"(0.838, 0.954]","(1.263, 1.784]"
GLD,124,2018-09-24,estimation,-0.4867006043679665,-0.7308613807197231,0.24416077635175654,1.2764349533816917,1.2976277831344205,0.020846708901460342,0.26053781531997167,"(1.099, 2.982]","(1.263, 1.784]"
GLD,125,2018-10-22,estimation,0.3093511370880487,0.24528991619337281,0.06406122089467586,0.8450639882524527,1.2590191734561924,0.27785011312079666,0.2303329840615719,"(0.838, 0.954]","(1.181, 1.263]"
GLD,126,2018-11-19,estimation,0.5195910016759104,0.26966412908365245,0.249926872592258,0.7645148708217344,1.3518930944053018,0.3321707822792247,0.3015059023089746,"(0.729, 0.838]","(1.263, 1.784]"
GLD,127,2018-12-24,estimation,0.7781188203837013,0.4285360340323009,0.3495827863514004,0.6304513973517089,1.4156348150536677,0.34968056563996264,0.3475780630364704,"(0.377, 0.729]","(1.263, 1.784]"
GLD,128,2019-01-22,estimation,0.3057850118515361,-0.02979168026436866,0.3355766921159048,0.892868669402632,1.3813055380096684,0.3157230351720346,0.32302909398937235,"(0.838, 0.954]","(1.263, 1.784]"
GLD,129,2019-02-19,estimation,-0.11132054056177405,-0.04051241993583832,-0.07080812062593574,1.137250829489988,1.306554394055176,0.14736517676832428,0.26739343852571906,"(1.099, 2.982]","(1.263, 1.784]"
GLD,130,2019-03-18,estimation,0.09777065632403575,-0.14378059927136122,0.24155125559539697,0.9829310569434797,1.1732809063655296,0.15946801628352547,0.15980401786878967,"(0.954, 1.099]","(0.997, 1.181]"
GLD,131,2019-04-22,estimation,0.3026644096611492,0.21133799178117751,0.0913264178799717,0.8620107801072654,1.2274438203602371,0.25663677219294956,0.20493381211187164,"(0.838, 0.954]","(1.181, 1.263]"
GLD,132,2019-05-20,estimation,-0.6929798881673919,-0.2666975960200127,-0.42628229214737917,1.4829551952873377,1.1665227270409593,-0.40226835008512074,0.1540272953936772,"(1.099, 2.982]","(0.997, 1.181]"
GLD,133,2019-06-24,estimation,-0.132621923597154,-0.18774439474286958,0.055122471145715585,1.0692551121040648,1.0855917991999846,0.016090842068841704,0.08212527534637915,"(0.954, 1.099]","(0.997, 1.181]"
GLD,134,2019-07-22,estimation,0.16765849251299242,-0.2655359416048724,0.43319443411786485,1.04091174176568,1.1082733780287297,0.06326734858097405,0.10280328896484742,"(0.954, 1.099]","(0.997, 1.181]"
GLD,135,2019-08-19,estimation,-0.03059596550660762,0.013583125956569032,-0.044179091463176653,1.0411367211109503,1.1092959930203397,0.06397131272045453,0.10372557358642234,"(0.954, 1.099]","(0.997, 1.181]"
GLD,136,2019-09-23,estimation,0.23261895930504056,0.09467297308976082,0.13794598621527976,0.8207216240350239,1.195692955200273,0.2573796881064435,0.17872589614739473,"(0.729, 0.838]","(1.181, 1.263]"
GLD,137,2019-10-21,estimation,0.38669289928582457,-0.020783688899996676,0.4074765881858212,0.850403327858251,1.1811029581035524,0.23810630915162,0.16644871216521154,"(0.838, 0.954]","(1.181, 1.263]"
GLD,138,2019-11-18,estimation,0.5949452121667201,0.5286978032532038,0.06624740891351633,0.6643657990956839,1.2633168385113471,0.31498241279636313,0.23374067375366314,"(0.377, 0.729]","(1.181, 1.263]"
GLD,139,2019-12-23,estimation,0.40027365447870955,-0.15621748023941967,0.5564911347181292,1.152569351943302,1.3182697645724917,0.14487263709844478,0.27632009235416005,"(1.099, 2.982]","(1.263, 1.784]"
GLD,140,2020-01-21,estimation,0.15430446046845928,0.056381795415764484,0.09792266505269479,1.0351047775975848,1.2614820504356934,0.18575309618817548,0.23228726025077268,"(0.954, 1.099]","(1.181, 1.263]"
GLD,141,2020-02-24,estimation,-2.4001602763483505,-1.308006595985054,-1.0921536803632965,1.925924255573287,1.2300310211912218,-1.089596633170938,0.20703938954696324,"(1.099, 2.982]","(1.181, 1.263]"
GLD,142,2020-03-23,estimation,0.49125737445122913,0.10915999343201155,0.3820973810192176,0.788917707802476,1.252925827792342,0.29216751247689365,0.225481478465342,"(0.729, 0.838]","(1.181, 1.263]"
GLD,143,2020-04-20,estimation,0.6757853346998447,0.41716756340607886,0.25861777129376584,0.6236715331515205,1.3563393181307013,0.33689507827469883,0.30478939282440765,"(0.377, 0.729]","(1.263, 1.784]"
GLD,144,2020-05-18,estimation,0.5108427441864418,0.31702771476950264,0.19381502941693918,0.7499884966190179,1.237099300366239,0.2953097615374173,0.21276936534307203,"(0.729, 0.838]","(1.181, 1.263]"
GLD,145,2020-06-22,estimation,0.7850614068564034,0.4256747575064638,0.3593866493499396,0.4604398268883645,1.2515467286462822,0.2910455651061463,0.22438016930393417,"(0.377, 0.729]","(1.181, 1.263]"
GLD,146,2020-07-20,estimation,-2.383511815860373,-0.721038524794123,-1.66247329106625,2.0867840836699476,1.3604950203194501,-1.1140124990589828,0.3078486190503053,"(1.099, 2.982]","(1.263, 1.784]"
GLD,147,2020-08-24,estimation,0.734632747303625,0.5351475970437264,0.19948515025989866,0.5706609314197502,1.2875334381041468,0.3177324334008,0.25272832456153127,"(0.377, 0.729]","(1.263, 1.784]"
GLD,148,2020-09-21,estimation,0.4428457280624936,0.23220171899153336,0.21064400907096026,0.804089288258253,1.3480786373510747,0.3244736593346096,0.2986803471024723,"(0.729, 0.838]","(1.263, 1.784]"
GLD,149,2020-10-19,estimation,0.13827870827471161,-0.009515648821409897,0.14779435709612151,0.9647475899093254,1.2124084644259931,0.19707073879421577,0.192608847722829,"(0.954, 1.099]","(1.181, 1.263]"
GLD,150,2020-11-23,estimation,0.2791320452803914,0.036811960040433654,0.24232008523995777,0.9691624777876363,1.3246066327247648,0.26006448209109845,0.2811155343978668,"(0.954, 1.099]","(1.263, 1.784]"
GLD,151,2020-12-21,estimation,0.02344283260525217,-0.14694598148992435,0.17038881409517653,1.078941605623804,1.2548264878575424,0.15123167950194527,0.22699730633819318,"(0.954, 1.099]","(1.181, 1.263]"
GLD,152,2021-01-19,estimation,0.4376845231732537,0.09887760018017068,0.338806922993083,0.8668118587131731,1.3444975039777036,0.30796902249899283,0.29602034025626295,"(0.838, 0.954]","(1.263, 1.784]"
GLD,153,2021-02-22,estimation,0.3847200951878643,-0.09240322160544961,0.47712331679331393,0.9477133824741745,1.3100382991967472,0.2621146058037901,0.2700563728137471,"(0.838, 0.954]","(1.263, 1.784]"
GLD,154,2021-03-22,estimation,0.0443292050895008,-0.18013104619041845,0.22446025127991925,1.046129837312053,1.3217721697113807,0.21815988788157703,0.27897338899172136,"(0.954, 1.099]","(1.263, 1.784]"
GLD,155,2021-04-19,estimation,0.35508628493394356,-0.02721285620353821,0.38229914113748176,0.8159340706589573,1.4043575270973405,0.3418750117538305,0.33957992211581367,"(0.729, 0.838]","(1.263, 1.784]"
GLD,156,2021-05-24,estimation,-0.019047344210710634,-0.059736672919130054,0.04068932870841942,1.224313817365935,1.4177362091953745,0.1670336874862992,0.34906138061755543,"(1.099, 2.982]","(1.263, 1.784]"
GLD,157,2021-06-21,estimation,0.7177445063004195,0.42463185261544867,0.29311265368497086,0.5627820853956772,1.3432790382977584,0.3269981070767208,0.2951136683330204,"(0.377, 0.729]","(1.263, 1.784]"
GLD,158,2021-07-19,estimation,0.28922097426832766,0.08870854682525997,0.2005124274430677,0.926784469065845,1.2815817928746898,0.25657406433232177,0.24809509067259305,"(0.838, 0.954]","(1.263, 1.784]"
GLD,159,2021-08-23,estimation,0.1531986250571703,-0.20720179019691654,0.36040041525408684,1.0505379951831226,1.3202339440122963,0.21460275482007396,0.2778089512071888,"(0.954, 1.099]","(1.263, 1.784]"
GLD,160,2021-09-20,estimation,0.310534741189168,0.15007879980856842,0.1604559413805996,0.8881774859457211,1.3066329037424904,0.2844430749406168,0.2674535258278456,"(0.838, 0.954]","(1.263, 1.784]"
GLD,161,2021-10-18,estimation,0.39890368032525614,0.04408043119788766,0.35482324912736846,0.783548077700219,1.296818883524558,0.3101222216553937,0.25991425296544884,"(0.729, 0.838]","(1.263, 1.784]"
GLD,162,2021-11-22,estimation,0.7122118586109294,0.43427497925432534,0.27793687935660405,0.6196158491565509,1.334799587622173,0.33198929900910906,0.2887811589515018,"(0.377, 0.729]","(1.263, 1.784]"
GLD,163,2021-12-20,estimation,0.41982188678882704,0.12401945771397771,0.2958024290748493,0.8541426907686646,1.424667076208604,0.34205130578693554,0.3539381556938989,"(0.838, 0.954]","(1.263, 1.784]"
GLD,164,2022-01-24,holdout,0.1750160286290102,-0.2171084864436365,0.3921245150726467,0.9967951626106861,1.4494275717598952,0.31128274683841395,0.3711687003904715,"(0.954, 1.099]","(1.263, 1.784]"
GLD,165,2022-02-22,holdout,-0.49376400277342924,-0.17284349487026587,-0.3209205079031634,1.3767670655564526,1.3141831453624453,-0.0655642864242938,0.2732152903822269,"(1.099, 2.982]","(1.263, 1.784]"
GLD,166,2022-03-21,holdout,0.6670828775463035,0.45510746603016894,0.21197541151613453,0.6045338400743263,1.2756107690789285,0.31803487608478803,0.24342509848166646,"(0.377, 0.729]","(1.263, 1.784]"
GLD,167,2022-04-18,holdout,0.19636613554297974,-0.06410579109300145,0.2604719266359812,0.9017570373724516,1.272615538943973,0.2627849915607897,0.24107426213331218,"(0.838, 0.954]","(1.263, 1.784]"
GLD,168,2022-05-23,holdout,0.2156439488647355,-0.051534615276178544,0.26717856414091407,0.9654135462284458,1.3604272323958115,0.2803175020982336,0.30779879188336956,"(0.954, 1.099]","(1.263, 1.784]"
GLD,169,2022-06-21,holdout,0.7010292421116296,-0.01974602969379469,0.7207752718054243,0.8255518831077888,1.393462629076108,0.3364566626965408,0.3317917495509113,"(0.729, 0.838]","(1.263, 1.784]"
GLD,170,2022-07-18,holdout,0.49743305518658987,0.18716610294405825,0.31026695224253165,0.721192157676324,1.268477700527771,0.31115883341888684,0.23781752050005564,"(0.377, 0.729]","(1.263, 1.784]"
GLD,171,2022-08-22,holdout,0.3194895960229542,0.10546680897541862,0.21402278704753558,0.9056544888693027,1.218156481051373,0.23233372428148336,0.19733863480525746,"(0.838, 0.954]","(1.181, 1.263]"
GLD,172,2022-09-19,holdout,0.014643434902796877,-0.04113280077573145,0.055776235678528324,1.0231034909958148,1.1895853082305714,0.14318277741136398,0.17360476591149462,"(0.954, 1.099]","(1.181, 1.263]"
