ticker,cycle,arm,premium,option_cost_full,option_cost_share,hedge_turnover,truncated,truncation_date,trading_days_held,hedge_days,carried_hedge_days,carried_leg_days,zero_bid_marks,carried_marks,entry_hedge_shares,return_k0_c0,return_k0_c2,return_k0_c5,return_k0_c10,return_k0.25_c0,return_k0.25_c2,return_k0.25_c5,return_k0.25_c10,return_k0.5_c0,return_k0.5_c2,return_k0.5_c5,return_k0.5_c10,return_k0.75_c0,return_k0.75_c2,return_k0.75_c5,return_k0.75_c10,return_k1_c0,return_k1_c2,return_k1_c5,return_k1_c10,return_k0_c0_borrow0,return_k0.5_c2_borrow0,return_k0_c0_borrow200,return_k0.5_c2_borrow200,return_k0_c0_position_carry,return_k0.5_c2_position_carry,gain_gross,gain_primary,spot_normalized_gross,spot_normalized_primary,var_points_gross,var_points_primary,entry,expiration,window,entry_year,years_to_expiration,k_strip,k_flat_tail,shortfall_ratio,sigma_atm,strip_puts,strip_calls,floor_pass,n_returns,missing_returns,sum_squared_log_returns,sum_simple_minus_log,rv,rv21,excluded_by,primary,robustness
GLD,6,straddle,870.0000000000001,20.000000000000018,0.022988505747126454,25.4354543545977,False,,19,18,0,0,0,0,5.214100000000002,0.37570895471258203,0.3706211336590568,0.3629894020787721,0.3502698494449664,0.36995806822138,0.36487024716785477,0.35723851558756803,0.3445189629537581,0.36420718173017586,0.3591193606766485,0.35148762909636805,0.3387680764625582,0.35845629523897177,0.35336847418544653,0.34573674260516396,0.33301718997135404,0.35270540874776973,0.3476175876942424,0.3399858561139598,0.327266303480152,0.37632662716794624,0.3597370331320148,0.37385593734649364,0.35726634331056223,0.37570895471258203,0.3591193606766485,326.8667905999464,312.43384378868427,0.04039881233468625,0.03861498501899447,,,2008-11-24,2008-12-19,estimation,2008,0.0684931506849315,0.31114142114216187,0.31348033824806243,0.9925388714361737,0.515011,26,44,True,18,0,0.008469748383189613,0.004218474434669559,0.11857647736465458,0.17820305460841912,,True,False
GLD,6,strip,1.0049928763086928,0.06521673366340111,0.06489273227780491,27.23251218581695,False,,19,18,0,0,591,0,0.0149739442655189,0.5656396507188213,0.5601921059648818,0.552020788833967,0.5384019269491133,0.5494058536404555,0.5439583088865168,0.535786991755603,0.522168129870747,0.5331720565620922,0.5277245118081509,0.5195531946772353,0.5059343327923794,0.5169382594837229,0.511490714729785,0.5033193975988677,0.4897005357140126,0.5007044624053574,0.4952569176514174,0.48708560052050454,0.47346673863564853,0.5662745575897679,0.5283594186790975,0.5637349301059832,0.5258197911953129,0.5656396507188208,0.5277245118081505,0.5684638195301526,0.5303593750206743,,,0.1768726406765131,0.1650167696600014,2008-11-24,2008-12-19,estimation,2008,0.0684931506849315,0.31114142114216187,0.31348033824806243,0.9925388714361737,0.515011,26,44,True,18,0,0.008469748383189613,0.004218474434669559,0.11857647736465458,0.17820305460841912,,True,True
GLD,7,straddle,670.0,20.000000000000018,0.029850746268656744,34.941970140298494,False,,18,17,0,0,0,0,8.624200000000002,0.4006030618423156,0.3936141307704323,0.38313073416261145,0.36565840648290854,0.39313849880825646,0.3861495677363731,0.3756661711285536,0.3581938434488467,0.38567393577419595,0.37868500470231403,0.3682016080944931,0.3507292804147889,0.37820937274013816,0.3712204416682535,0.36073704506043397,0.3432647173807297,0.3707448097060777,0.36375587863419573,0.35327248202637346,0.3358001543466706,0.4010323307218098,0.3791142735818069,0.39931525520382755,0.37739719806382727,0.4006030618423156,0.37868500470231403,268.40405143435146,253.7189531505504,0.032159603574688646,0.030400066277324514,,,2008-12-22,2009-01-16,estimation,2008,0.0684931506849315,0.17281929440298638,0.17510767092507679,0.9869316032244554,0.38500049999999997,18,34,True,17,0,0.005274912279712872,0.0026307716619860698,0.07819281732280259,0.17121116696878347,,True,False
GLD,7,strip,1.0016245220455313,0.0710534366005234,0.07093819593735295,41.584910572286205,False,,18,17,0,0,337,0,0.021508301184360028,0.544999889917463,0.5366821690728234,0.5242055878058626,0.5034112856942604,0.5272608816417191,0.5189431607970804,0.5064665795301196,0.48567227741851754,0.5095218733659762,0.5012041525213357,0.4887275712543785,0.4679332691427755,0.49178286509023506,0.4834651442455927,0.4709885629786347,0.45019426086703346,0.4740438568144903,0.4657261359698516,0.4532495547028926,0.43245525259128875,0.5452746124962506,0.5014788751001233,0.5441757221811052,0.5003799847849761,0.5449998899174656,0.5012041525213357,0.545885254253446,0.5020183697164184,,,0.09433950446507536,0.08675846043172898,2008-12-22,2009-01-16,estimation,2008,0.0684931506849315,0.17281929440298638,0.17510767092507679,0.9869316032244554,0.38500049999999997,18,34,True,17,0,0.005274912279712872,0.0026307716619860698,0.07819281732280259,0.17121116696878347,,True,True
GLD,8,straddle,715.0,14.99999999999999,0.020979020979020963,23.676962468310965,False,,23,22,2,2,3,0,0.15380000000000393,0.11956937419981714,0.11483303905448927,0.10772853633649492,0.09588769847317016,0.11432280138476773,0.10958646623943986,0.10248196352144043,0.09064112565811312,0.10907622856971579,0.10433989342438538,0.09723539070638594,0.08539455284306116,0.10382965575466384,0.09909332060933089,0.09198881789133145,0.08014798002801177,0.09858308293960426,0.09384674779427894,0.08674224507628205,0.07490140721295982,0.11957586983088178,0.10434638905545256,0.11954988730662322,0.10432040653118892,0.11852792971653767,0.10330406459966536,85.49210255286926,74.60302379843554,0.010115014499866216,0.008826671059919019,,,2009-01-20,2009-02-20,estimation,2009,0.08493150684931507,0.14365394567744227,0.14604675683389934,0.9836161294620295,0.362459,17,26,True,22,0,0.007316200778484522,0.0036842261832857803,0.08380375437173179,0.07685921403717764,,True,False
GLD,8,strip,1.0031930006217422,0.058453979733888634,0.05826793019654344,54.09991056759412,False,,23,22,2,7,249,0,0.016805654548206293,0.42453911497837965,0.4137173555380963,0.3974847163776854,0.37043031777698754,0.40996708424042194,0.3991453248001421,0.3829126856397206,0.3558582870390369,0.3953950535024607,0.3845732940621915,0.3683406549017664,0.3412862563010721,0.3808230227645101,0.3700012633242338,0.35376862416380866,0.32671422556311436,0.3662509920265523,0.355429232586276,0.33919659342585806,0.31214219482516375,0.42453911497837965,0.3845732940621915,0.42453911497837965,0.3845732940621915,0.4446426832161189,0.4054552884548101,0.42589466863645953,0.3858012368292375,,,0.061181449592614234,0.05542186991775733,2009-01-20,2009-02-20,estimation,2009,0.08493150684931507,0.14365394567744227,0.14604675683389934,0.9836161294620295,0.362459,17,26,True,22,0,0.007316200778484522,0.0036842261832857803,0.08380375437173179,0.07685921403717764,,True,True
GLD,9,straddle,810.0,20.000000000000018,0.02469135802469138,22.58049002987654,False,,20,19,0,0,1,0,2.248800000000003,0.18075963804747427,0.1762428302284935,0.16946761850001668,0.1581755989525591,0.1745848674624394,0.17006805964346536,0.16329284791498516,0.15200082836753206,0.16841009687741124,0.1638932890584316,0.15711807732995928,0.1458260577825028,0.162235326292382,0.15771851847340343,0.15094330674493,0.13965128719747016,0.15606055570735047,0.15154374788837416,0.14476853615989624,0.13347651661243753,0.18321442607822502,0.16634807708918573,0.17339527395522425,0.15652892496619167,0.18075963804747427,0.1638932890584316,146.41530681845416,132.7535641373296,0.014981613303842643,0.013583706552474121,,,2009-02-23,2009-03-20,estimation,2009,0.0684931506849315,0.1750216404398955,0.17628594420271423,0.9928281079439611,0.39639899999999995,22,27,True,19,0,0.006100762050673756,0.003052989001132788,0.08091537035630456,0.08725784131036977,,True,False
GLD,9,strip,1.0040082052029449,0.05984989099523477,0.05961095804305407,49.12778898675339,False,,20,19,0,0,324,0,0.01855317872718503,0.4488008439814657,0.4389738031342083,0.4242332418633192,0.3996656397451754,0.43389344237554917,0.4240664015282883,0.40932584025739915,0.3847582381392553,0.41898604076962553,0.40915899992236643,0.39441843865147463,0.3698508365333335,0.404078639163709,0.39425159831644463,0.3795110370455564,0.3549434349274134,0.3891712375577872,0.37934419671052455,0.36460363543963276,0.3400360333214925,0.45174230818278105,0.41210046412368095,0.43997645137753183,0.40033460731842996,0.4488008439814674,0.4091589999223682,0.4505997298593982,0.410798993154687,,,0.07886470390176563,0.07189871367299071,2009-02-23,2009-03-20,estimation,2009,0.0684931506849315,0.1750216404398955,0.17628594420271423,0.9928281079439611,0.39639899999999995,22,27,True,19,0,0.006100762050673756,0.003052989001132788,0.08091537035630456,0.08725784131036977,,True,True
GLD,10,straddle,630.0,19.999999999999993,0.03174603174603174,25.782564397740295,False,,19,18,0,0,3,0,4.5366,0.24116411248911418,0.23600678206573544,0.2282707864306716,0.21537746037222327,0.2332251433345716,0.22806781291118416,0.220331817276129,0.2074384912176691,0.2252861741800203,0.2201288437566358,0.21239284812157772,0.19949952206312363,0.21734720502546903,0.2121898746020903,0.20445387896702644,0.19156055290857812,0.2094082358709264,0.2042509054475448,0.19651490981248096,0.18362158375402973,0.24351476464683705,0.22247949591436442,0.23411215601594854,0.21307688728346724,0.24116411248911418,0.2201288437566358,151.93339086814194,138.68117156668055,0.016500151049971976,0.015060943914713352,,,2009-03-23,2009-04-17,estimation,2009,0.0684931506849315,0.12858333145838236,0.13022409125874448,0.9874004895369008,0.327817,22,32,True,18,0,0.003224779404203576,0.001606252562975375,0.04514691165885006,0.07639020205746395,,True,False
GLD,10,strip,0.9997695182940414,0.0692260681726508,0.06924202719320233,43.10006264286635,False,,19,18,1,1,430,0,0.007122078972816003,0.603672064447495,0.5950508392428597,0.5821190014359086,0.5605659384243328,0.5863561894278118,0.5777349642231764,0.5648031264162253,0.5432500634046459,0.5690403144081213,0.5604190892034931,0.547487251396542,0.5259341883849626,0.5517244393884381,0.5431032141838099,0.5301713763768587,0.5086183133652794,0.5344085643687548,0.525787339164123,0.5128555013571754,0.49130243834558895,0.6063921049770965,0.5631391297330947,0.5955119428587012,0.552258967614703,0.5742639055502567,0.5310168320287949,0.6035329290802416,0.5602899228557617,,,0.07760427466597307,0.07204394486335389,2009-03-23,2009-04-17,estimation,2009,0.0684931506849315,0.12858333145838236,0.13022409125874448,0.9874004895369008,0.327817,22,32,True,18,0,0.003224779404203576,0.001606252562975375,0.04514691165885006,0.07639020205746395,,True,True
GLD,11,straddle,490.00000000000006,10.000000000000009,0.020408163265306138,37.97117429093336,False,,20,19,0,0,1,0,2.470399999999998,0.3353287086946377,0.32773358893453813,0.3163409092943831,0.2973531098941247,0.33022540166605957,0.32263028190595255,0.3112376022657975,0.29224980286554286,0.32512209463747405,0.3175269748773744,0.30613429523721564,0.2871464958369573,0.3200187876088922,0.3124236678487851,0.3010309882086375,0.28204318880838286,0.3149154805803103,0.3073203608202107,0.29592768118005197,0.2769398817797973,0.3353287086946377,0.3175269748773744,0.3353287086946377,0.3175269748773744,0.3353287086946377,0.3175269748773744,164.3110672603725,155.58821768991348,0.01889719002419465,0.017893987083371303,,,2009-04-20,2009-05-15,estimation,2009,0.0684931506849315,0.08065641325732753,0.08193454444292807,0.9844005822661183,0.269807,14,18,True,19,0,0.001692472196129275,0.0008483330702053824,0.022447525969714593,0.04750391285327892,,True,False
GLD,11,strip,0.9997040757719539,0.06865088541383439,0.06867120688772164,52.95140270561998,False,,20,19,0,0,231,0,0.005230088068470319,0.6943818661788446,0.6837903236042978,0.6679030097424901,0.6414241533061372,0.6772098037930502,0.6666182612185105,0.6507309473566975,0.6242520909203411,0.6600377414072576,0.649446198832709,0.6335588849709047,0.6070800285345449,0.6428656790214614,0.63227413644692,0.6163868225851086,0.5899079661487541,0.6256936166356653,0.6151020740611238,0.5992147601993106,0.5727359037629596,0.6943818661788446,0.649446198832709,0.6943818661788446,0.649446198832709,0.694381866178841,0.6494461988327072,0.6941763817611264,0.649254011967662,,,0.05598977712080177,0.05236649989824162,2009-04-20,2009-05-15,estimation,2009,0.0684931506849315,0.08065641325732753,0.08193454444292807,0.9844005822661183,0.269807,14,18,True,19,0,0.001692472196129275,0.0008483330702053824,0.022447525969714593,0.04750391285327892,,True,True
GLD,12,straddle,450.0,10.000000000000009,0.02222222222222224,56.110943184444444,False,,24,23,0,0,0,0,7.9223,0.1720013072495466,0.1607779363141937,0.14394287991116939,0.11588445257279219,0.16644421208789129,0.15522084115253232,0.138385784749506,0.11032735741112877,0.16088711692622182,0.14966374599087698,0.13282868958784663,0.1047702622494775,0.15533002176457053,0.14410665082922167,0.12727159442619332,0.0992131670878141,0.14977292660291117,0.13854955566755622,0.12171449926452992,0.09365607192615674,0.1720013072495466,0.14966374599087698,0.1720013072495466,0.14966374599087698,0.1720013072495466,0.14966374599087698,77.40058826229597,67.34868569589464,0.008565802153861882,0.007453373804326544,,,2009-05-18,2009-06-19,estimation,2009,0.08767123287671233,0.05223386249146135,0.052984411687064234,0.9858345280865669,0.2107305,12,24,True,23,0,0.003223545110637971,0.0016104263982980017,0.03531884208177256,0.02721054462411822,,True,False
GLD,12,strip,1.0040219922323979,0.08003938681583488,0.07971875858801747,97.78333407457978,False,,24,23,0,0,285,0,0.043430221347404416,0.3834795224089901,0.3639200689358141,0.33458088872602587,0.2856822550430457,0.363544309665063,0.34398485619187286,0.31464567598209786,0.2657470422991089,0.34360909692113506,0.3240496434479449,0.2947104632381505,0.24581182955517736,0.3236738841771859,0.30411443070400457,0.2747752504942349,0.22587661681125207,0.3037386714332809,0.28417921796007045,0.2548400377502848,0.20594140406731173,0.3834795224089901,0.3240496434479449,0.3834795224089901,0.3240496434479449,0.3834795224089901,0.32404964344793963,0.3850218740694027,0.32535296859680385,,,0.02011117962634593,0.016994442222874193,2009-05-18,2009-06-19,estimation,2009,0.08767123287671233,0.05223386249146135,0.052984411687064234,0.9858345280865669,0.2107305,12,24,True,23,0,0.003223545110637971,0.0016104263982980017,0.03531884208177256,0.02721054462411822,,True,True
GLD,13,straddle,385.0,10.000000000000009,0.025974025974025997,73.2652786,False,,19,18,0,0,0,0,-5.217999999999989,0.4075740087162345,0.392919910867131,0.3709387640934687,0.33430351947070996,0.40107917095492074,0.3864250731058149,0.36444392633215494,0.32780868170939387,0.39458433319360464,0.3799302353445059,0.35794908857084357,0.32131384394807777,0.3880894954322956,0.3734353975831898,0.3514542508095298,0.3148190061867687,0.3815946576709842,0.366940559821876,0.3449594130482184,0.3083241684254526,0.4084451592249308,0.38080138585319745,0.40496055719015744,0.3773167838184288,0.4075740087162345,0.3799302353445059,156.9159933557503,146.27314060763476,0.017331123631074693,0.01615563735449909,,,2009-06-22,2009-07-17,estimation,2009,0.0684931506849315,0.04795113209896576,0.04872886435871698,0.984039598090652,0.2022645,11,17,True,18,0,0.0012009771130527525,0.0006006322076628669,0.016813679582738536,0.034896389734303646,,True,False
GLD,13,strip,1.0111409612583575,0.07451300167314859,0.07369200193454502,79.10263339300138,False,,19,18,0,0,212,0,0.051819354701278394,0.6014560956891356,0.5856340623034976,0.5619010122250264,0.5223459287609313,0.583029318209592,0.567207284823954,0.5434742347454863,0.5039191512813824,0.564602540730052,0.5487805073444104,0.5250474572659463,0.4854923738018388,0.5461757632505067,0.5303537298648651,0.5066206797863991,0.4670655963222952,0.5277489857709666,0.5119269523853267,0.4881939023068556,0.4486388188427604,0.6016938813450814,0.5490182930003544,0.6007427387212967,0.5480671503765697,0.6014560956891339,0.5487805073444122,0.6081568947498113,0.5548944497160763,,,0.029161811597045017,0.026607817059318487,2009-06-22,2009-07-17,estimation,2009,0.0684931506849315,0.04795113209896576,0.04872886435871698,0.984039598090652,0.2022645,11,17,True,18,0,0.0012009771130527525,0.0006006322076628669,0.016813679582738536,0.034896389734303646,,True,True
GLD,14,straddle,395.0,10.000000000000009,0.025316455696202556,126.76969773113923,False,,25,24,0,0,0,0,6.986200000000004,0.19599153452347792,0.17063593438017025,0.13260253416520298,0.06921353380693496,0.1896608658810335,0.1643052657377212,0.12627186552275624,0.06288286516448822,0.18333019723858676,0.15797459709527448,0.11994119688031411,0.05655219652203918,0.17699952859614232,0.15164392845283006,0.11361052823786508,0.05022152787959245,0.1706688599536933,0.145313259810381,0.10727985959542065,0.04389085923714802,0.19685454642695743,0.1588376089987586,0.19340249881303942,0.15538556138482906,0.19599153452347792,0.15797459709527448,77.41665613677378,62.39996585263342,0.008299384234216743,0.0066895332174778535,,,2009-07-20,2009-08-21,estimation,2009,0.08767123287671233,0.03671515912042361,0.037299390545535764,0.9843367031855679,0.1791635,13,13,True,24,0,0.0017030716797385337,0.000851581776880836,0.017882252637254605,0.01974936337652734,,True,False
GLD,14,strip,1.004141056253609,0.07787946721335573,0.0775582939551535,95.67979645133254,False,,25,24,0,0,194,0,0.009629732255104518,0.4766259342752677,0.4574879283793628,0.42878091953550546,0.3809359047957512,0.4572315978248751,0.4380935919289693,0.40938658308511816,0.36154156834536033,0.43783726137448786,0.4186992554785838,0.38999224663473003,0.3421472318949739,0.418442924924097,0.399304919028193,0.3705979101843401,0.322752895444584,0.3990485884737106,0.3799105825778057,0.3512035737339528,0.30335855899419584,0.4773751212237579,0.41944844242707047,0.4743783734297954,0.41645169463310794,0.4766259342752633,0.41869925547858466,0.4785996690810306,0.42043311264886485,,,0.01757186300529212,0.015436268630398058,2009-07-20,2009-08-21,estimation,2009,0.08767123287671233,0.03671515912042361,0.037299390545535764,0.9843367031855679,0.1791635,13,13,True,24,0,0.0017030716797385337,0.000851581776880836,0.017882252637254605,0.01974936337652734,,True,True
