ticker,bucket,cycle_day,mid,unclassified,zero bid,carried,leg_days,share_mid,share_zero_bid,share_carried,share_unclassified
ALL,1 to 2,8,3634,1,548,0,4183,0.8687544824288788,0.13100645469758546,0.0,0.0002390628735357399
ALL,1 to 2,9,3549,2,632,0,4183,0.8484341381783409,0.15108773607458761,0.0,0.0004781257470714798
ALL,1 to 2,10,3382,1,800,0,4183,0.8085106382978723,0.19125029882859193,0.0,0.0002390628735357399
ALL,1 to 2,11,3275,3,905,0,4183,0.7829309108295481,0.2163519005498446,0.0,0.0007171886206072197
ALL,1 to 2,12,3119,2,1062,0,4183,0.7456371025579728,0.25388477169495577,0.0,0.0004781257470714798
ALL,1 to 2,13,2930,5,1248,0,4183,0.7004542194597179,0.2983504661726034,0.0,0.0011953143676786994
ALL,1 to 2,14,2608,8,1567,0,4183,0.6234759741812097,0.3746115228305044,0.0,0.0019125029882859192
ALL,1 to 2,15,2242,9,1932,0,4183,0.5359789624671288,0.46186947167104947,0.0,0.002151565861821659
ALL,1 to 2,16,1851,16,2291,0,4158,0.44516594516594515,0.550986050986051,0.0,0.003848003848003848
ALL,1 to 2,17,1550,7,2375,0,3932,0.39420142421159715,0.6040183112919634,0.0,0.001780264496439471
ALL,1 to 2,18,1090,7,1587,0,2684,0.4061102831594635,0.5912816691505216,0.0,0.0026080476900149033
ALL,1 to 2,19,736,3,769,0,1508,0.4880636604774536,0.5099469496021221,0.0,0.001989389920424403
ALL,1 to 2,20,602,2,904,0,1508,0.39920424403183025,0.5994694960212201,0.0,0.001326259946949602
ALL,1 to 2,21,448,9,948,0,1405,0.3188612099644128,0.6747330960854092,0.0,0.006405693950177936
ALL,1 to 2,22,236,3,865,0,1104,0.213768115942029,0.7835144927536232,0.0,0.002717391304347826
ALL,1 to 2,23,100,0,420,0,520,0.19230769230769232,0.8076923076923077,0.0,0.0
ALL,2 to 3,0,2927,0,0,0,2927,1.0,0.0,0.0,0.0
ALL,2 to 3,1,2771,1,155,0,2927,0.9467031089853092,0.05295524427741715,0.0,0.00034164673727365904
ALL,2 to 3,2,2664,0,263,0,2927,0.9101469080970277,0.08985309190297233,0.0,0.0
ALL,2 to 3,3,2590,2,335,0,2927,0.8848650495387769,0.11445165698667578,0.0,0.0006832934745473181
ALL,2 to 3,4,2518,2,407,0,2927,0.8602664844550735,0.13905022207037923,0.0,0.0006832934745473181
ALL,2 to 3,5,2414,2,511,0,2927,0.824735223778613,0.17458148274683977,0.0,0.0006832934745473181
ALL,2 to 3,6,2276,0,651,0,2927,0.7775879740348479,0.22241202596515203,0.0,0.0
ALL,2 to 3,7,2170,2,755,0,2927,0.7413734198838401,0.2579432866416126,0.0,0.0006832934745473181
ALL,2 to 3,8,2042,1,884,0,2927,0.6976426375128117,0.3020157157499146,0.0,0.00034164673727365904
ALL,2 to 3,9,1910,9,1008,0,2927,0.6525452681926888,0.3443799111718483,0.0,0.0030748206354629312
ALL,2 to 3,10,1703,17,1207,0,2927,0.5818243935770413,0.4123676118893065,0.0,0.0058079945336522035
ALL,2 to 3,11,1567,4,1356,0,2927,0.5353604373078237,0.4632729757430816,0.0,0.0013665869490946361
ALL,2 to 3,12,1423,6,1498,0,2927,0.48616330714041683,0.5117868124359413,0.0,0.0020498804236419544
ALL,2 to 3,13,1217,12,1698,0,2927,0.415784079262043,0.580116159890673,0.0,0.004099760847283909
ALL,2 to 3,14,968,8,1951,0,2927,0.33071404168090196,0.6665527844209088,0.0,0.0027331738981892723
ALL,2 to 3,15,756,5,2166,0,2927,0.25828493337888625,0.7400068329347455,0.0,0.0017082336863682953
ALL,2 to 3,16,615,8,2282,0,2905,0.2117039586919105,0.7855421686746988,0.0,0.002753872633390706
ALL,2 to 3,17,471,2,2243,0,2716,0.17341678939617083,0.8258468335787923,0.0,0.0007363770250368188
ALL,2 to 3,18,322,5,1494,0,1821,0.17682591982427237,0.8204283360790774,0.0,0.0027457440966501922
ALL,2 to 3,19,238,2,799,0,1039,0.22906641000962463,0.7690086621751684,0.0,0.0019249278152069298
ALL,2 to 3,20,195,3,841,0,1039,0.18768046198267566,0.809432146294514,0.0,0.0028873917228103944
ALL,2 to 3,21,116,7,839,0,962,0.12058212058212059,0.8721413721413721,0.0,0.007276507276507277
ALL,2 to 3,22,78,0,658,0,736,0.10597826086956522,0.8940217391304348,0.0,0.0
ALL,2 to 3,23,38,0,297,0,335,0.11343283582089553,0.8865671641791045,0.0,0.0
ALL,3 up,0,3520,0,0,0,3520,1.0,0.0,0.0,0.0
ALL,3 up,1,2927,7,586,0,3520,0.8315340909090909,0.16647727272727272,0.0,0.0019886363636363634
ALL,3 up,2,2718,8,794,0,3520,0.772159090909091,0.2255681818181818,0.0,0.0022727272727272726
ALL,3 up,3,2450,3,1067,0,3520,0.6960227272727273,0.303125,0.0,0.0008522727272727272
ALL,3 up,4,2253,9,1258,0,3520,0.6400568181818181,0.3573863636363636,0.0,0.002556818181818182
ALL,3 up,5,2006,11,1503,0,3520,0.5698863636363637,0.4269886363636364,0.0,0.003125
ALL,3 up,6,1821,14,1685,0,3520,0.5173295454545455,0.4786931818181818,0.0,0.003977272727272727
ALL,3 up,7,1602,5,1913,0,3520,0.4551136363636364,0.5434659090909091,0.0,0.0014204545454545455
ALL,3 up,8,1449,16,2055,0,3520,0.41164772727272725,0.5838068181818182,0.0,0.004545454545454545
ALL,3 up,9,1228,16,2276,0,3520,0.3488636363636364,0.6465909090909091,0.0,0.004545454545454545
ALL,3 up,10,983,14,2523,0,3520,0.2792613636363636,0.7167613636363637,0.0,0.003977272727272727
ALL,3 up,11,879,10,2631,0,3520,0.2497159090909091,0.7474431818181818,0.0,0.002840909090909091
ALL,3 up,12,697,8,2815,0,3520,0.19801136363636362,0.7997159090909091,0.0,0.0022727272727272726
ALL,3 up,13,617,10,2893,0,3520,0.17528409090909092,0.821875,0.0,0.002840909090909091
ALL,3 up,14,451,10,3059,0,3520,0.128125,0.8690340909090909,0.0,0.002840909090909091
ALL,3 up,15,323,3,3194,0,3520,0.09176136363636364,0.9073863636363636,0.0,0.0008522727272727272
ALL,3 up,16,282,5,3210,0,3497,0.08064054904203603,0.9179296539891335,0.0,0.0014297969688304261
ALL,3 up,17,236,2,3042,0,3280,0.07195121951219512,0.927439024390244,0.0,0.0006097560975609756
ALL,3 up,18,185,6,1969,0,2160,0.08564814814814815,0.9115740740740741,0.0,0.002777777777777778
ALL,3 up,19,114,4,1102,0,1220,0.09344262295081968,0.9032786885245901,0.0,0.003278688524590164
ALL,3 up,20,84,0,1136,0,1220,0.06885245901639345,0.9311475409836065,0.0,0.0
ALL,3 up,21,48,0,1063,0,1111,0.043204320432043204,0.9567956795679567,0.0,0.0
ALL,3 up,22,29,0,835,0,864,0.03356481481481482,0.9664351851851852,0.0,0.0
ALL,3 up,23,9,0,378,0,387,0.023255813953488372,0.9767441860465116,0.0,0.0
GLD,below -3,0,2670,0,0,0,2670,1.0,0.0,0.0,0.0
GLD,below -3,1,2387,0,283,0,2670,0.8940074906367041,0.10599250936329588,0.0,0.0
GLD,below -3,2,2313,0,357,0,2670,0.8662921348314607,0.13370786516853933,0.0,0.0
GLD,below -3,3,2199,4,467,0,2670,0.8235955056179776,0.1749063670411985,0.0,0.00149812734082397
GLD,below -3,4,2109,0,561,0,2670,0.7898876404494382,0.2101123595505618,0.0,0.0
GLD,below -3,5,1894,3,773,0,2670,0.7093632958801498,0.2895131086142322,0.0,0.0011235955056179776
GLD,below -3,6,1736,2,932,0,2670,0.650187265917603,0.349063670411985,0.0,0.000749063670411985
GLD,below -3,7,1597,3,1070,0,2670,0.59812734082397,0.40074906367041196,0.0,0.0011235955056179776
GLD,below -3,8,1465,1,1204,0,2670,0.548689138576779,0.450936329588015,0.0,0.0003745318352059925
GLD,below -3,9,1229,6,1435,0,2670,0.4602996254681648,0.5374531835205992,0.0,0.0022471910112359553
GLD,below -3,10,1035,1,1634,0,2670,0.38764044943820225,0.6119850187265917,0.0,0.0003745318352059925
GLD,below -3,11,873,1,1796,0,2670,0.32696629213483147,0.6726591760299625,0.0,0.0003745318352059925
GLD,below -3,12,736,8,1926,0,2670,0.27565543071161047,0.7213483146067415,0.0,0.00299625468164794
GLD,below -3,13,610,5,2055,0,2670,0.22846441947565543,0.7696629213483146,0.0,0.0018726591760299626
GLD,below -3,14,435,8,2227,0,2670,0.16292134831460675,0.8340823970037453,0.0,0.00299625468164794
GLD,below -3,15,328,6,2336,0,2670,0.12284644194756554,0.8749063670411985,0.0,0.0022471910112359553
GLD,below -3,16,239,2,2399,0,2640,0.09053030303030303,0.9087121212121212,0.0,0.0007575757575757576
GLD,below -3,17,193,0,2323,0,2516,0.07670906200317965,0.9232909379968204,0.0,0.0
GLD,below -3,18,123,1,1467,0,1591,0.07730986800754243,0.9220615964802011,0.0,0.0006285355122564425
GLD,below -3,19,70,0,785,0,855,0.08187134502923976,0.9181286549707602,0.0,0.0
GLD,below -3,20,52,0,803,0,855,0.0608187134502924,0.9391812865497076,0.0,0.0
GLD,below -3,21,32,0,753,0,785,0.04076433121019108,0.9592356687898089,0.0,0.0
GLD,below -3,22,28,0,596,0,624,0.04487179487179487,0.9551282051282052,0.0,0.0
GLD,below -3,23,0,0,251,0,251,0.0,1.0,0.0,0.0
GLD,-3 to -2,0,1261,0,0,0,1261,1.0,0.0,0.0,0.0
GLD,-3 to -2,1,1243,0,18,0,1261,0.985725614591594,0.014274385408406027,0.0,0.0
GLD,-3 to -2,2,1241,0,20,0,1261,0.9841395717684377,0.01586042823156225,0.0,0.0
GLD,-3 to -2,3,1215,0,46,0,1261,0.9635210150674068,0.03647898493259318,0.0,0.0
GLD,-3 to -2,4,1209,1,51,0,1261,0.9587628865979382,0.040444091990483745,0.0,0.0007930214115781126
GLD,-3 to -2,5,1202,0,59,0,1261,0.9532117367168914,0.046788263283108644,0.0,0.0
GLD,-3 to -2,6,1185,0,76,0,1261,0.9397303727200634,0.06026962727993656,0.0,0.0
GLD,-3 to -2,7,1154,0,107,0,1261,0.9151467089611419,0.08485329103885805,0.0,0.0
GLD,-3 to -2,8,1136,0,125,0,1261,0.9008723235527359,0.09912767644726407,0.0,0.0
GLD,-3 to -2,9,1082,0,179,0,1261,0.8580491673275178,0.14195083267248215,0.0,0.0
GLD,-3 to -2,10,1024,0,237,0,1261,0.8120539254559873,0.1879460745440127,0.0,0.0
GLD,-3 to -2,11,959,0,302,0,1261,0.76050753370341,0.23949246629659002,0.0,0.0
GLD,-3 to -2,12,906,1,354,0,1261,0.71847739888977,0.28072957969865187,0.0,0.0007930214115781126
GLD,-3 to -2,13,804,6,451,0,1261,0.6375892149088025,0.3576526566217288,0.0,0.004758128469468675
GLD,-3 to -2,14,691,2,568,0,1261,0.5479777954004759,0.45043616177636797,0.0,0.0015860428231562252
GLD,-3 to -2,15,589,7,665,0,1261,0.46708961141950833,0.5273592386994449,0.0,0.0055511498810467885
GLD,-3 to -2,16,443,5,806,0,1254,0.3532695374800638,0.6427432216905901,0.0,0.003987240829346092
GLD,-3 to -2,17,353,1,837,0,1191,0.2963895885810244,0.7027707808564232,0.0,0.0008396305625524769
GLD,-3 to -2,18,244,6,539,0,789,0.30925221799746516,0.6831432192648923,0.0,0.0076045627376425855
GLD,-3 to -2,19,138,0,282,0,420,0.32857142857142857,0.6714285714285714,0.0,0.0
GLD,-3 to -2,20,102,0,318,0,420,0.24285714285714285,0.7571428571428571,0.0,0.0
GLD,-3 to -2,21,69,0,320,0,389,0.17737789203084833,0.8226221079691517,0.0,0.0
GLD,-3 to -2,22,64,0,246,0,310,0.2064516129032258,0.7935483870967742,0.0,0.0
GLD,-3 to -2,23,16,0,143,0,159,0.10062893081761007,0.89937106918239,0.0,0.0
GLD,-2 to -1,0,1599,0,0,0,1599,1.0,0.0,0.0,0.0
