ticker,cycle,arm,entry,window,excluded_by,hedge_days,carried_hedge_days,carried_leg_days,zero_bid_marks,carried_marks
SLV,13,strip,2009-12-21,estimation,rule 2 floor,17,2,4,71,0
SLV,14,straddle,2010-01-19,estimation,,22,4,4,3,0
SLV,14,strip,2010-01-19,estimation,rule 2 floor,22,4,5,78,0
SLV,15,straddle,2010-02-22,estimation,,19,0,0,1,0
SLV,15,strip,2010-02-22,estimation,rule 2 floor,19,0,0,70,0
SLV,16,straddle,2010-03-22,estimation,,18,1,1,2,0
SLV,16,strip,2010-03-22,estimation,rule 2 floor,18,1,2,53,0
SLV,17,straddle,2010-04-19,estimation,,24,0,0,0,0
SLV,17,strip,2010-04-19,estimation,rule 2 floor,24,0,0,37,0
SLV,18,straddle,2010-05-24,estimation,,18,0,0,0,0
SLV,18,strip,2010-05-24,estimation,rule 2 floor,18,0,0,74,0
SLV,19,straddle,2010-06-21,estimation,,18,0,0,0,0
SLV,19,strip,2010-06-21,estimation,rule 2 floor,18,0,0,51,0
SLV,20,straddle,2010-07-19,estimation,,24,0,0,2,0
SLV,20,strip,2010-07-19,estimation,rule 2 floor,24,0,0,62,0
SLV,21,straddle,2010-08-23,estimation,,18,2,2,2,0
SLV,21,strip,2010-08-23,estimation,rule 2 floor,18,2,6,18,0
SLV,22,straddle,2010-09-20,estimation,,19,2,2,3,0
SLV,22,strip,2010-09-20,estimation,rule 2 floor,19,2,4,73,0
SLV,23,straddle,2010-10-18,estimation,,24,0,0,0,0
SLV,23,strip,2010-10-18,estimation,rule 2 floor,24,0,0,21,0
SLV,24,straddle,2010-11-22,estimation,,18,0,0,0,0
SLV,24,strip,2010-11-22,estimation,,18,0,0,115,0
SLV,25,straddle,2010-12-20,estimation,,22,0,0,1,0
SLV,25,strip,2010-12-20,estimation,,22,0,0,165,0
SLV,26,straddle,2011-01-24,estimation,,19,3,3,4,0
SLV,26,strip,2011-01-24,estimation,,19,3,3,120,0
SLV,27,straddle,2011-02-22,estimation,,18,0,0,0,0
SLV,27,strip,2011-02-22,estimation,,18,0,0,74,0
SLV,28,straddle,2011-03-21,estimation,,19,0,0,1,0
SLV,28,strip,2011-03-21,estimation,,19,0,0,114,0
SLV,29,straddle,2011-04-18,estimation,,23,0,0,4,0
SLV,29,strip,2011-04-18,estimation,,23,0,0,162,0
SLV,30,straddle,2011-05-23,estimation,,18,0,0,0,0
SLV,30,strip,2011-05-23,estimation,,18,1,1,252,0
SLV,31,straddle,2011-06-20,estimation,,18,0,0,0,0
SLV,31,strip,2011-06-20,estimation,,18,1,1,232,0
SLV,32,straddle,2011-07-18,estimation,,24,0,0,0,0
SLV,32,strip,2011-07-18,estimation,,24,0,0,167,0
SLV,33,straddle,2011-08-22,estimation,,18,1,1,1,0
SLV,33,strip,2011-08-22,estimation,,18,0,0,131,0
SLV,34,straddle,2011-09-19,estimation,,24,1,1,4,0
SLV,34,strip,2011-09-19,estimation,,24,2,12,352,0
SLV,35,straddle,2011-10-24,estimation,,19,0,0,0,0
SLV,35,strip,2011-10-24,estimation,,19,2,7,158,0
SLV,36,straddle,2011-11-21,estimation,,18,0,0,1,0
SLV,36,strip,2011-11-21,estimation,,18,2,2,294,0
SLV,37,straddle,2011-12-19,estimation,,21,0,0,0,0
SLV,37,strip,2011-12-19,estimation,,21,1,3,156,0
SLV,38,straddle,2012-01-23,estimation,,19,0,0,0,0
SLV,38,strip,2012-01-23,estimation,,19,0,0,148,0
SLV,39,straddle,2012-02-21,estimation,,18,0,0,1,0
SLV,39,strip,2012-02-21,estimation,,18,0,0,118,0
SLV,40,straddle,2012-03-19,estimation,,23,0,0,0,0
SLV,40,strip,2012-03-19,estimation,,23,0,0,290,0
SLV,41,straddle,2012-04-23,estimation,,19,0,0,3,0
SLV,41,strip,2012-04-23,estimation,,19,0,0,167,0
SLV,42,straddle,2012-05-21,estimation,,18,0,0,0,0
SLV,42,strip,2012-05-21,estimation,,18,0,0,193,0
SLV,43,straddle,2012-06-18,estimation,,23,0,0,1,0
SLV,43,strip,2012-06-18,estimation,,23,0,0,252,0
SLV,44,straddle,2012-07-23,estimation,,19,0,0,1,0
SLV,44,strip,2012-07-23,estimation,,19,0,0,187,0
SLV,45,straddle,2012-08-20,estimation,,23,1,1,3,0
SLV,45,strip,2012-08-20,estimation,,23,2,2,189,0
SLV,46,straddle,2012-09-24,estimation,,19,0,0,0,0
SLV,46,strip,2012-09-24,estimation,,19,0,0,397,0
SLV,47,straddle,2012-10-22,estimation,,17,0,0,0,0
SLV,47,strip,2012-10-22,estimation,,17,0,0,209,0
SLV,48,straddle,2012-11-19,estimation,,23,0,0,1,0
SLV,48,strip,2012-11-19,estimation,,23,0,0,259,0
SLV,49,straddle,2012-12-24,estimation,,17,0,0,1,0
SLV,49,strip,2012-12-24,estimation,,17,0,0,251,0
SLV,50,straddle,2013-01-22,estimation,,18,0,0,1,0
SLV,50,strip,2013-01-22,estimation,,18,0,0,218,0
SLV,51,straddle,2013-02-19,estimation,,18,0,0,0,0
SLV,51,strip,2013-02-19,estimation,rule 2 floor,18,0,0,91,0
SLV,52,straddle,2013-03-18,estimation,,23,1,1,4,0
SLV,52,strip,2013-03-18,estimation,,23,0,0,235,0
SLV,53,straddle,2013-04-22,estimation,,19,0,0,0,0
SLV,53,strip,2013-04-22,estimation,,19,0,0,139,0
SLV,54,straddle,2013-05-20,estimation,,23,0,0,1,0
SLV,54,strip,2013-05-20,estimation,,23,0,0,139,0
SLV,55,straddle,2013-06-24,estimation,,18,0,0,0,0
SLV,55,strip,2013-06-24,estimation,,18,0,0,154,0
SLV,56,straddle,2013-07-22,estimation,,19,0,0,1,0
SLV,56,strip,2013-07-22,estimation,,19,0,0,158,0
SLV,57,straddle,2013-08-19,estimation,,23,0,0,0,0
SLV,57,strip,2013-08-19,estimation,rule 2 floor,23,0,0,153,0
SLV,58,straddle,2013-09-23,estimation,,19,0,0,0,0
SLV,58,strip,2013-09-23,estimation,,19,0,0,138,0
SLV,59,straddle,2013-10-21,estimation,,19,0,0,3,0
SLV,59,strip,2013-10-21,estimation,,19,0,0,175,0
SLV,60,straddle,2013-11-18,estimation,,23,0,0,0,0
SLV,60,strip,2013-11-18,estimation,,23,0,0,148,0
SLV,61,straddle,2013-12-23,estimation,,17,0,0,0,0
SLV,61,strip,2013-12-23,estimation,rule 2 floor,17,0,0,46,0
SLV,62,straddle,2014-01-21,estimation,,22,1,1,3,0
SLV,62,strip,2014-01-21,estimation,,22,1,2,220,0
SLV,63,straddle,2014-02-24,estimation,,19,0,0,1,0
SLV,63,strip,2014-02-24,estimation,,19,0,0,229,0
SLV,64,straddle,2014-03-24,estimation,,18,0,0,0,0
SLV,64,strip,2014-03-24,estimation,,18,0,0,137,0
SLV,65,straddle,2014-04-21,estimation,,19,0,0,0,0
SLV,65,strip,2014-04-21,estimation,rule 2 floor,19,0,0,109,0
SLV,66,straddle,2014-05-19,estimation,,23,0,0,1,0
SLV,66,strip,2014-05-19,estimation,,23,0,0,156,0
SLV,67,straddle,2014-06-23,estimation,,18,0,0,0,0
SLV,67,strip,2014-06-23,estimation,,18,0,0,132,0
SLV,68,straddle,2014-07-21,estimation,,19,1,1,2,0
SLV,68,strip,2014-07-21,estimation,rule 2 floor,19,1,2,117,0
SLV,69,straddle,2014-08-18,estimation,,23,0,0,2,0
SLV,69,strip,2014-08-18,estimation,rule 2 floor,23,0,0,94,0
SLV,70,straddle,2014-09-22,estimation,,19,0,0,0,0
SLV,70,strip,2014-09-22,estimation,,19,0,0,157,0
SLV,71,straddle,2014-10-20,estimation,,24,0,0,2,0
SLV,71,strip,2014-10-20,estimation,,24,0,0,166,0
SLV,72,straddle,2014-11-24,estimation,,18,0,0,0,0
SLV,72,strip,2014-11-24,estimation,,18,0,0,102,0
SLV,73,straddle,2014-12-22,estimation,,17,0,0,3,0
SLV,73,strip,2014-12-22,estimation,,17,0,0,95,0
SLV,74,straddle,2015-01-20,estimation,,22,0,0,2,0
SLV,74,strip,2015-01-20,estimation,,22,0,0,216,0
SLV,75,straddle,2015-02-23,estimation,,19,0,0,0,0
SLV,75,strip,2015-02-23,estimation,,19,0,0,129,0
SLV,76,straddle,2015-03-23,estimation,,18,0,0,1,0
SLV,76,strip,2015-03-23,estimation,rule 2 floor,18,0,0,74,0
SLV,77,straddle,2015-04-20,estimation,,19,0,0,2,0
SLV,77,strip,2015-04-20,estimation,rule 2 floor,19,0,0,108,0
SLV,78,straddle,2015-05-18,estimation,,23,1,1,6,0
SLV,78,strip,2015-05-18,estimation,,23,1,1,133,0
SLV,79,straddle,2015-06-22,estimation,,18,0,0,2,0
SLV,79,strip,2015-06-22,estimation,rule 2 floor,18,1,1,70,0
SLV,80,straddle,2015-07-20,estimation,,24,0,0,2,0
SLV,80,strip,2015-07-20,estimation,,24,0,0,163,0
SLV,81,straddle,2015-08-24,estimation,,18,0,0,0,0
SLV,81,strip,2015-08-24,estimation,rule 2 floor,18,0,0,58,0
SLV,82,straddle,2015-09-21,estimation,,19,0,0,2,0
SLV,82,strip,2015-09-21,estimation,rule 2 floor,19,0,0,65,0
SLV,83,straddle,2015-10-19,estimation,,24,1,1,5,0
SLV,83,strip,2015-10-19,estimation,rule 2 floor,24,1,1,102,0
SLV,84,straddle,2015-11-23,estimation,,18,0,0,1,0
SLV,84,strip,2015-11-23,estimation,rule 2 floor,18,0,0,83,0
SLV,85,straddle,2015-12-21,estimation,,17,0,0,0,0
SLV,85,strip,2015-12-21,estimation,rule 2 floor,17,0,0,94,0
SLV,86,straddle,2016-01-19,estimation,,22,0,0,4,0
SLV,86,strip,2016-01-19,estimation,rule 2 floor,22,0,0,78,0
SLV,87,straddle,2016-02-22,estimation,,19,0,0,1,0
SLV,87,strip,2016-02-22,estimation,rule 2 floor,19,0,0,118,0
SLV,88,straddle,2016-03-21,estimation,,18,0,0,1,0
SLV,88,strip,2016-03-21,estimation,rule 2 floor,18,0,0,185,0
SLV,89,straddle,2016-04-18,estimation,,24,0,0,0,0
SLV,89,strip,2016-04-18,estimation,rule 2 floor,24,1,1,127,0
SLV,90,straddle,2016-05-23,estimation,,18,0,0,3,0
SLV,90,strip,2016-05-23,estimation,rule 2 floor,18,0,0,81,0
SLV,91,straddle,2016-06-20,estimation,,18,1,1,6,0
SLV,91,strip,2016-06-20,estimation,,18,1,3,92,0
SLV,92,straddle,2016-07-18,estimation,,24,0,0,0,0
SLV,92,strip,2016-07-18,estimation,,24,0,0,224,0
SLV,93,straddle,2016-08-22,estimation,,18,0,0,0,0
SLV,93,strip,2016-08-22,estimation,rule 2 floor,18,0,0,107,0
SLV,94,straddle,2016-09-19,estimation,,24,0,0,4,0
SLV,94,strip,2016-09-19,estimation,rule 2 floor,24,0,0,154,0
SLV,95,straddle,2016-10-24,estimation,,19,0,0,1,0
SLV,95,strip,2016-10-24,estimation,rule 2 floor,19,0,0,67,0
SLV,96,straddle,2016-11-21,estimation,,18,0,0,1,0
SLV,96,strip,2016-11-21,estimation,rule 2 floor,18,0,0,83,0
SLV,97,straddle,2016-12-19,estimation,,21,1,1,3,0
SLV,97,strip,2016-12-19,estimation,rule 2 floor,21,1,1,106,0
SLV,98,straddle,2017-01-23,estimation,,19,0,0,1,0
SLV,98,strip,2017-01-23,estimation,rule 2 floor,19,2,2,70,0
SLV,99,straddle,2017-02-21,estimation,,18,0,0,3,0
SLV,99,strip,2017-02-21,estimation,rule 2 floor,18,0,0,72,0
SLV,100,straddle,2017-03-20,estimation,,23,1,1,4,0
SLV,100,strip,2017-03-20,estimation,rule 2 floor,23,1,1,90,0
SLV,101,straddle,2017-04-24,estimation,,19,1,1,9,0
SLV,101,strip,2017-04-24,estimation,rule 2 floor,19,2,3,78,0
SLV,102,straddle,2017-05-22,estimation,,18,0,0,0,0
SLV,102,strip,2017-05-22,estimation,rule 2 floor,18,0,0,83,0
SLV,103,straddle,2017-06-19,estimation,,23,0,0,0,0
SLV,103,strip,2017-06-19,estimation,rule 2 floor,23,0,0,63,0
SLV,104,straddle,2017-07-24,estimation,,19,0,0,3,0
SLV,104,strip,2017-07-24,estimation,rule 2 floor,19,0,0,72,0
SLV,105,straddle,2017-08-21,estimation,,18,0,0,5,0
SLV,105,strip,2017-08-21,estimation,rule 2 floor,18,0,0,78,0
SLV,106,straddle,2017-09-18,estimation,,24,0,0,2,0
SLV,106,strip,2017-09-18,estimation,rule 2 floor,24,0,0,95,0
SLV,107,straddle,2017-10-23,estimation,,19,0,0,0,0
SLV,107,strip,2017-10-23,estimation,rule 2 floor,19,0,0,50,0
SLV,108,straddle,2017-11-20,estimation,,18,0,0,4,0
SLV,108,strip,2017-11-20,estimation,rule 2 floor,18,0,0,48,0
SLV,109,straddle,2017-12-18,estimation,,21,2,2,9,0
SLV,109,strip,2017-12-18,estimation,rule 2 floor,21,2,3,84,0
SLV,110,straddle,2018-01-22,estimation,,19,0,0,0,0
SLV,110,strip,2018-01-22,estimation,rule 2 floor,19,0,0,53,0
SLV,111,straddle,2018-02-20,estimation,,18,0,0,0,0
SLV,111,strip,2018-02-20,estimation,rule 2 floor,18,0,0,67,0
SLV,112,straddle,2018-03-19,estimation,,23,0,0,2,0
SLV,112,strip,2018-03-19,estimation,rule 2 floor,23,3,3,118,0
SLV,113,straddle,2018-04-23,estimation,,19,0,0,0,0
SLV,113,strip,2018-04-23,estimation,rule 2 floor,19,0,0,67,0
SLV,114,straddle,2018-05-21,estimation,,18,0,0,1,0
SLV,114,strip,2018-05-21,estimation,rule 2 floor,18,0,0,73,0
SLV,115,straddle,2018-06-18,estimation,,23,0,0,2,0
SLV,115,strip,2018-06-18,estimation,rule 2 floor,23,0,0,77,0
SLV,116,straddle,2018-07-23,estimation,,19,0,0,2,0
SLV,116,strip,2018-07-23,estimation,rule 2 floor,19,0,0,80,0
SLV,117,straddle,2018-08-20,estimation,,23,0,0,4,0
SLV,117,strip,2018-08-20,estimation,rule 2 floor,23,0,0,90,0
SLV,118,straddle,2018-09-24,estimation,,19,0,0,0,0
SLV,118,strip,2018-09-24,estimation,rule 2 floor,19,2,2,40,0
SLV,119,straddle,2018-10-22,estimation,,19,0,0,0,0
SLV,119,strip,2018-10-22,estimation,rule 2 floor,19,0,0,44,0
SLV,120,straddle,2018-11-19,estimation,,22,0,0,1,0
SLV,120,strip,2018-11-19,estimation,rule 2 floor,22,0,0,111,0
SLV,121,straddle,2018-12-24,estimation,,17,0,0,7,0
SLV,121,strip,2018-12-24,estimation,rule 2 floor,17,0,0,59,0
SLV,122,straddle,2019-01-22,estimation,,18,0,0,0,0
SLV,122,strip,2019-01-22,estimation,rule 2 floor,18,0,0,40,0
SLV,123,straddle,2019-02-19,estimation,,18,2,2,6,0
SLV,123,strip,2019-02-19,estimation,rule 2 floor,18,2,2,43,0
SLV,124,straddle,2019-03-18,estimation,,23,2,2,3,0
SLV,124,strip,2019-03-18,estimation,rule 2 floor,23,0,0,43,0
SLV,125,straddle,2019-04-22,estimation,,19,0,0,1,0
SLV,125,strip,2019-04-22,estimation,rule 2 floor,19,0,0,38,0
SLV,126,straddle,2019-05-20,estimation,,23,0,0,4,0
SLV,126,strip,2019-05-20,estimation,rule 2 floor,23,0,0,36,0
SLV,127,straddle,2019-06-24,estimation,,18,0,0,2,0
SLV,127,strip,2019-06-24,estimation,rule 2 floor,18,0,0,84,0
SLV,128,straddle,2019-07-22,estimation,,19,0,0,1,0
SLV,128,strip,2019-07-22,estimation,rule 2 floor,19,0,0,82,0
SLV,129,straddle,2019-08-19,estimation,,23,0,0,0,0
SLV,129,strip,2019-08-19,estimation,rule 2 floor,23,0,0,69,0
SLV,130,straddle,2019-09-23,estimation,,19,1,1,3,0
SLV,130,strip,2019-09-23,estimation,,19,1,1,210,0
SLV,131,straddle,2019-10-21,estimation,,19,0,0,1,0
SLV,131,strip,2019-10-21,estimation,rule 2 floor,19,0,0,100,0
SLV,132,straddle,2019-11-18,estimation,,23,0,0,0,0
SLV,132,strip,2019-11-18,estimation,rule 2 floor,23,0,0,142,0
SLV,133,straddle,2019-12-23,estimation,,17,0,0,0,0
SLV,133,strip,2019-12-23,estimation,rule 2 floor,17,0,0,39,0
SLV,134,straddle,2020-01-21,estimation,,22,0,0,2,0
SLV,134,strip,2020-01-21,estimation,rule 2 floor,22,0,0,64,0
SLV,135,straddle,2020-02-24,estimation,,19,0,0,5,0
SLV,135,strip,2020-02-24,estimation,rule 2 floor,19,1,4,103,0
SLV,136,straddle,2020-03-23,estimation,,18,2,2,3,0
SLV,136,strip,2020-03-23,estimation,,18,2,10,147,0
SLV,137,straddle,2020-04-20,estimation,,19,0,0,0,0
SLV,137,strip,2020-04-20,estimation,,19,0,0,110,0
SLV,138,straddle,2020-05-18,estimation,,23,0,0,0,0
SLV,138,strip,2020-05-18,estimation,,23,0,0,186,0
SLV,139,straddle,2020-06-22,estimation,,18,0,0,4,0
SLV,139,strip,2020-06-22,estimation,,18,0,0,235,0
SLV,140,straddle,2020-07-20,estimation,,24,4,4,4,0
SLV,140,strip,2020-07-20,estimation,,24,4,17,140,0
SLV,141,straddle,2020-08-24,estimation,,18,0,0,0,0
SLV,141,strip,2020-08-24,estimation,,18,1,7,321,0
SLV,142,straddle,2020-09-21,estimation,,19,0,0,0,0
SLV,142,strip,2020-09-21,estimation,,19,2,19,491,0
SLV,143,straddle,2020-10-19,estimation,,24,0,0,0,0
SLV,143,strip,2020-10-19,estimation,,24,2,18,498,0
SLV,144,straddle,2020-11-23,estimation,,18,0,0,1,0
SLV,144,strip,2020-11-23,estimation,,18,0,0,144,0
SLV,145,straddle,2020-12-21,estimation,,17,0,0,0,0
SLV,145,strip,2020-12-21,estimation,,17,1,9,363,0
SLV,146,straddle,2021-01-19,estimation,,22,0,0,0,0
SLV,146,strip,2021-01-19,estimation,,22,0,0,193,0
SLV,147,straddle,2021-02-22,estimation,,19,0,0,1,0
SLV,147,strip,2021-02-22,estimation,,19,2,12,375,0
SLV,148,straddle,2021-03-22,estimation,,18,0,0,0,0
SLV,148,strip,2021-03-22,estimation,,18,1,1,282,0
SLV,149,straddle,2021-04-19,estimation,,24,0,0,1,0
SLV,149,strip,2021-04-19,estimation,,24,1,1,315,0
SLV,150,straddle,2021-05-24,estimation,,18,0,0,1,0
SLV,150,strip,2021-05-24,estimation,,18,0,0,168,0
SLV,151,straddle,2021-06-21,estimation,,18,0,0,0,0
SLV,151,strip,2021-06-21,estimation,,18,0,0,309,0
SLV,152,straddle,2021-07-19,estimation,,24,0,0,3,0
SLV,152,strip,2021-07-19,estimation,,24,1,4,392,0
SLV,153,straddle,2021-08-23,estimation,,18,0,0,0,0
SLV,153,strip,2021-08-23,estimation,,18,0,0,170,0
SLV,154,straddle,2021-09-20,estimation,,19,0,0,1,0
SLV,154,strip,2021-09-20,estimation,,19,0,0,255,0
SLV,155,straddle,2021-10-18,estimation,,24,2,2,3,0
SLV,155,strip,2021-10-18,estimation,,24,3,5,301,0
SLV,156,straddle,2021-11-22,estimation,,18,2,2,4,0
SLV,156,strip,2021-11-22,estimation,,18,0,0,226,0
SLV,157,straddle,2021-12-20,estimation,,22,1,1,2,0
SLV,157,strip,2021-12-20,estimation,,22,1,2,320,0
SLV,158,straddle,2022-01-24,holdout,,19,0,0,0,0
SLV,158,strip,2022-01-24,holdout,,19,0,0,248,0
SLV,159,straddle,2022-02-22,holdout,,18,0,0,0,0
SLV,159,strip,2022-02-22,holdout,,18,0,0,122,0
SLV,160,straddle,2022-03-21,holdout,,18,0,0,0,0
SLV,160,strip,2022-03-21,holdout,,18,0,0,224,0
SLV,161,straddle,2022-04-18,holdout,,24,8,8,8,0
SLV,161,strip,2022-04-18,holdout,,24,8,27,434,0
SLV,162,straddle,2022-05-23,holdout,,18,0,0,0,0
SLV,162,strip,2022-05-23,holdout,,18,0,0,190,0
SLV,163,straddle,2022-06-21,holdout,,17,3,3,4,0
SLV,163,strip,2022-06-21,holdout,,17,2,3,209,0
SLV,164,straddle,2022-07-18,holdout,,24,0,0,7,0
SLV,164,strip,2022-07-18,holdout,,24,0,0,189,0
SLV,165,straddle,2022-08-22,holdout,,18,0,0,0,0
SLV,165,strip,2022-08-22,holdout,,18,0,0,133,0
SLV,166,straddle,2022-09-19,holdout,,24,0,0,0,0
SLV,166,strip,2022-09-19,holdout,,24,0,0,237,0
SLV,167,straddle,2022-10-24,holdout,,19,2,2,5,0
SLV,167,strip,2022-10-24,holdout,,19,2,4,219,0
SLV,168,straddle,2022-11-21,holdout,,18,0,0,3,0
SLV,168,strip,2022-11-21,holdout,,18,0,0,164,0
SLV,169,straddle,2022-12-19,holdout,,21,0,0,1,0
SLV,169,strip,2022-12-19,holdout,,21,0,0,265,0
SLV,170,straddle,2023-01-23,holdout,,19,0,0,3,0
SLV,170,strip,2023-01-23,holdout,,19,1,2,214,0
SLV,171,straddle,2023-02-21,holdout,,18,1,1,0,0
SLV,171,strip,2023-02-21,holdout,,18,1,1,134,0
SLV,172,straddle,2023-03-20,holdout,,23,3,3,6,0
SLV,172,strip,2023-03-20,holdout,,23,7,11,282,0
SLV,173,straddle,2023-04-24,holdout,,19,2,2,1,0
SLV,173,strip,2023-04-24,holdout,,19,2,2,160,0
SLV,174,straddle,2023-05-22,holdout,,18,0,0,0,0
SLV,174,strip,2023-05-22,holdout,,18,0,0,176,0
SLV,175,straddle,2023-06-20,holdout,,22,0,0,3,0
SLV,175,strip,2023-06-20,holdout,,22,1,1,233,0
SLV,176,straddle,2023-07-24,holdout,,19,5,5,4,0
SLV,176,strip,2023-07-24,holdout,,19,0,0,149,0
SLV,177,straddle,2023-08-21,holdout,,18,0,0,1,0
SLV,177,strip,2023-08-21,holdout,,18,0,0,142,0
SLV,178,straddle,2023-09-18,holdout,,24,0,0,0,0
SLV,178,strip,2023-09-18,holdout,,24,0,0,210,0
SLV,179,straddle,2023-10-23,holdout,,19,0,0,1,0
SLV,179,strip,2023-10-23,holdout,,19,0,0,238,0
SLV,180,straddle,2023-11-20,holdout,,18,0,0,0,0
SLV,180,strip,2023-11-20,holdout,,18,0,0,109,0
SLV,181,straddle,2023-12-18,holdout,,21,0,0,2,0
SLV,181,strip,2023-12-18,holdout,,21,0,0,214,0
SLV,182,straddle,2024-01-22,holdout,,19,0,0,0,0
SLV,182,strip,2024-01-22,holdout,,19,0,0,196,0
SLV,183,straddle,2024-02-20,holdout,,18,0,0,4,0
SLV,183,strip,2024-02-20,holdout,rule 2 floor,18,0,0,128,0
SLV,184,straddle,2024-03-18,holdout,,23,1,1,4,0
SLV,184,strip,2024-03-18,holdout,,23,3,5,274,0
SLV,185,straddle,2024-04-22,holdout,,19,0,0,2,0
SLV,185,strip,2024-04-22,holdout,,19,0,0,235,0
SLV,186,straddle,2024-05-20,holdout,,22,1,1,0,0
SLV,186,strip,2024-05-20,holdout,,22,1,1,213,0
SLV,187,straddle,2024-06-24,holdout,,18,0,0,0,0
SLV,187,strip,2024-06-24,holdout,,18,0,0,440,0
SLV,188,straddle,2024-07-22,holdout,,19,0,0,0,0
SLV,188,strip,2024-07-22,holdout,,19,0,0,217,0
SLV,189,straddle,2024-08-19,holdout,,23,0,0,1,0
SLV,189,strip,2024-08-19,holdout,,23,0,0,498,0
SLV,190,straddle,2024-09-23,holdout,,19,0,0,0,0
SLV,190,strip,2024-09-23,holdout,,19,0,0,198,0
SLV,191,straddle,2024-10-21,holdout,,19,2,2,4,0
SLV,191,strip,2024-10-21,holdout,,19,0,0,175,0
SLV,192,straddle,2024-11-18,holdout,,23,0,0,1,0
SLV,192,strip,2024-11-18,holdout,,23,1,1,388,0
SLV,193,straddle,2024-12-23,holdout,,16,0,0,0,0
SLV,193,strip,2024-12-23,holdout,,16,0,0,133,0
SLV,194,straddle,2025-01-21,holdout,,22,2,2,0,0
SLV,194,strip,2025-01-21,holdout,,22,2,2,249,0
SLV,195,straddle,2025-02-24,holdout,,19,0,0,0,0
SLV,195,strip,2025-02-24,holdout,,19,0,0,164,0
SLV,196,straddle,2025-03-24,holdout,,18,0,0,0,0
SLV,196,strip,2025-03-24,holdout,,18,0,0,74,0
SLV,197,straddle,2025-04-21,holdout,,19,0,0,0,0
SLV,197,strip,2025-04-21,holdout,,19,0,0,303,0
SLV,198,straddle,2025-05-19,holdout,,22,3,3,5,0
SLV,198,strip,2025-05-19,holdout,,22,7,17,198,0
SLV,199,straddle,2025-06-23,holdout,,18,1,1,0,0
SLV,199,strip,2025-06-23,holdout,,18,1,1,207,0
SLV,200,straddle,2025-07-21,holdout,,19,0,0,0,0
SLV,200,strip,2025-07-21,holdout,,19,0,0,202,0
UNG,1,straddle,2007-05-21,estimation,,18,0,0,3,0
UNG,1,strip,2007-05-21,estimation,rule 2 floor,18,0,0,170,0
UNG,2,straddle,2007-06-18,estimation,,23,0,0,8,0
UNG,2,strip,2007-06-18,estimation,,23,0,0,231,0
UNG,3,straddle,2007-07-23,estimation,,19,1,1,3,0
UNG,3,strip,2007-07-23,estimation,rule 2 floor,19,1,2,106,0
UNG,4,straddle,2007-08-20,estimation,,23,0,0,0,0
UNG,4,strip,2007-08-20,estimation,rule 2 floor,23,0,0,191,0
UNG,5,straddle,2007-09-24,estimation,,19,0,0,0,0
UNG,5,strip,2007-09-24,estimation,,19,0,0,147,0
UNG,6,straddle,2007-10-22,estimation,,19,0,0,0,0
UNG,6,strip,2007-10-22,estimation,rule 2 floor,19,0,0,60,0
UNG,7,straddle,2007-11-19,estimation,,23,0,0,5,0
UNG,7,strip,2007-11-19,estimation,,23,0,0,192,0
UNG,8,straddle,2007-12-24,estimation,,17,1,1,5,0
UNG,8,strip,2007-12-24,estimation,rule 2 floor,17,1,1,32,0
UNG,9,straddle,2008-01-22,estimation,,18,3,3,4,0
UNG,9,strip,2008-01-22,estimation,rule 2 floor,18,4,4,105,0
UNG,10,straddle,2008-02-19,estimation,,22,1,1,3,0
UNG,10,strip,2008-02-19,estimation,rule 2 floor,22,4,7,73,0
UNG,11,straddle,2008-03-24,estimation,,19,2,2,3,0
UNG,11,strip,2008-03-24,estimation,,19,3,7,172,0
UNG,12,straddle,2008-04-21,estimation,,19,0,0,2,0
UNG,12,strip,2008-04-21,estimation,,19,0,0,129,0
UNG,13,straddle,2008-05-19,estimation,,23,4,4,7,0
UNG,13,strip,2008-05-19,estimation,,23,4,15,174,0
UNG,14,straddle,2008-06-23,estimation,,18,0,0,4,0
UNG,14,strip,2008-06-23,estimation,,18,0,0,118,0
UNG,15,straddle,2008-07-21,estimation,,19,0,0,7,0
UNG,16,straddle,2008-08-18,estimation,,23,0,0,0,0
UNG,16,strip,2008-08-18,estimation,rule 2 floor,23,0,0,110,0
UNG,17,straddle,2008-09-22,estimation,,19,0,0,3,0
UNG,17,strip,2008-09-22,estimation,,19,1,6,214,0
UNG,18,straddle,2008-10-20,estimation,,24,0,0,1,0
UNG,18,strip,2008-10-20,estimation,rule 2 floor,24,0,0,99,0
UNG,19,straddle,2008-11-24,estimation,,18,0,0,3,0
UNG,19,strip,2008-11-24,estimation,,18,1,1,133,0
UNG,20,straddle,2008-12-22,estimation,,17,0,0,1,0
UNG,20,strip,2008-12-22,estimation,rule 2 floor,17,1,1,103,0
UNG,21,straddle,2009-01-20,estimation,,22,0,0,1,0
UNG,21,strip,2009-01-20,estimation,rule 2 floor,22,1,3,123,0
UNG,22,straddle,2009-02-23,estimation,,19,0,0,1,0
UNG,22,strip,2009-02-23,estimation,rule 2 floor,19,0,0,65,0
UNG,23,straddle,2009-03-23,estimation,,18,2,2,6,0
UNG,23,strip,2009-03-23,estimation,rule 2 floor,18,3,5,95,0
UNG,24,straddle,2009-04-20,estimation,,19,2,2,4,0
UNG,24,strip,2009-04-20,estimation,rule 2 floor,19,2,2,54,0
UNG,25,straddle,2009-05-18,estimation,,23,0,0,1,0
